step,event,collected,total,x,y
1,1,1294,5063,0.12405895208655332,-0.0008155794169242658
2,2,978,3430,0.1230659155419223,-0.005463232422290389
3,3,2400,8079,0.12338188491666666,-0.001788440327991667
4,4,2134,7599,0.1235022228678538,0.00022633173509840668
5,5,279,1070,0.1267827845878136,-0.004721623401433691
6,6,709,2440,0.12311066911142453,-0.010778890380324401
7,7,85,420,0.1284765905882353,0.007145872177647059
8,8,3171,11433,0.12230396855881424,-0.0021596554369315672
9,9,1470,5146,0.12332144204081631,0.017515988462380953
10,10,688,2310,0.12244124578488373,-0.0002568082492732558
11,11,1779,6838,0.12394478847667229,-0.00015869070933670598
12,12,6497,22796,0.12030932530398646,0.002290313291048176
13,13,253,844,0.12638067075098813,-2.3919909090909098e-05
14,14,463,2228,0.128083652699784,-0.0021666127863930883
15,15,68,399,0.1257339455882353,0.005552482117647059
16,16,906,3523,0.12565600077262692,0.003878485153090508
17,17,2025,7617,0.12445169916049384,0.003035023763096296
18,18,906,3166,0.12034496346578366,0.001051801035419426
19,19,725,2292,0.11263276317241379,0.003642737179310345
20,20,1477,5973,0.12289506418415708,0.005329799736831415
21,21,763,2931,0.12545705176933158,0.0007253600648754914
22,22,1987,7142,0.12176366919979868,-0.0031127527911424258
23,23,1187,4678,0.1215956401853412,0.0028012415144060654
24,24,1929,7094,0.1236891409538621,-4.0552827630896874e-05
25,25,1562,5521,0.12180398258642765,0.0033269376860883483
26,26,1048,4100,0.12450920372137404,0.005074048170515267
27,27,451,1836,0.12484522505543237,-0.00936561221773836
28,28,779,2755,0.1221993107830552,0.01137605295559692
29,29,1576,5501,0.12199379663705584,0.006707043041497462
30,30,347,1614,0.12578809164265128,-0.003243222278674352
31,31,1483,5394,0.12018157808496291,0.005594601628064734
32,32,1234,4469,0.12324189424635333,-0.005015751001053485
33,33,4044,14247,0.12136326535608308,0.0057110453673837784
34,34,3386,12223,0.12186528109864146,-0.002327326468222091
35,35,302,1097,0.12767926490066225,0.0020393671894039737
36,36,726,2899,0.1278914544077135,-0.0018026149629476584
37,37,298,1074,0.1218298023489933,-0.012237199362751678
38,38,467,1800,0.12868237601713062,-0.007301747448608137
39,39,1435,5174,0.12052771428571428,-0.005652544902125436
40,40,1208,4472,0.12443854834437086,-0.005681470809627483
41,41,392,1612,0.12547132295918367,-0.01680231863520408
42,42,600,2325,0.1255707125,0.0117248585465
43,43,1737,7110,0.12313553200921129,-0.0004272712632124352
44,44,1922,7163,0.12270683002081166,0.007934685624141518
45,45,269,797,0.12960448401486988,0.0014743272490706318
46,46,699,2453,0.12537361359084406,0.003565626249957081
47,47,71,320,0.1266345647887324,-0.01589034904225352
48,48,1255,4308,0.12088570812749004,-0.013990719444430278
49,49,916,3536,0.12514318755458517,0.0009416782610262009
50,50,254,1272,0.12965015551181103,0.0003491291141732284
51,51,2132,6965,0.11815269713883678,-0.007176251879878049
52,52,1371,4835,0.12079992290299052,-0.007893327130196935
53,53,891,3481,0.12207705622895622,0.0007382853968574636
54,54,1041,4263,0.1251142218059558,0.00159433969740634
55,55,904,3348,0.12268714679203539,-0.008428123537057523
56,56,6154,22651,0.1239149594247644,0.0019245635337422815
57,57,574,2218,0.12458279233449478,-0.001745797786933798
58,58,1421,4823,0.12353146713581983,0.00314351993208304
59,59,1584,5104,0.11777418819444445,0.006145878308396464
