step,event,collected,total,x,y
1,1,318,1112,-0.12424116320754718,-0.0028363838811320753
2,2,3011,11812,-0.12419376516107605,-0.0015162413388077052
3,3,2293,8154,-0.12367111356301788,0.005922714186493676
4,4,3165,10181,-0.11521901273301736,2.410660652448656e-05
5,5,1251,4485,-0.12239618377298161,0.0007209081666666666
6,6,3705,13781,-0.12318137295546558,0.002679631087392713
7,7,1433,5109,-0.1221773781577111,-0.002873568149637125
8,8,3030,11510,-0.12366034775577557,-0.0019268868364917492
9,9,2329,8803,-0.12283119716616575,-0.0008404939948905109
10,10,7847,27459,-0.11940701014400408,-0.0011149609194035937
11,11,4342,14935,-0.11709679714417319,-0.0015931752187494242
12,12,588,2276,-0.12903535782312925,0.0051875352482993195
13,13,3067,10511,-0.12030503276817736,0.002984340987354418
14,14,1304,4131,-0.11757567806748467,0.004738628449677914
15,15,3672,13424,-0.12336954147603485,0.003163382445942266
16,16,2240,7577,-0.12467384857142856,0.0035608645168750002
17,17,3410,12909,-0.12356536521994135,0.004046487781290323
18,18,2092,6842,-0.12325644168260039,0.001729191343410612
19,19,1675,5622,-0.12105738459701491,0.006127660037373135
20,20,4391,14502,-0.11712634110680939,-0.002209630338895468
21,21,501,2707,-0.12543273233532934,-0.002661192166746507
22,22,966,3590,-0.1223077884057971,0.0031193654345031056
23,23,7056,25259,-0.12279463150510203,-0.0007006250761125282
24,24,1962,7102,-0.12171234495412844,-0.004684900045474006
25,25,3222,11710,-0.12511963727498449,0.004868757215176909
26,26,1628,6007,-0.12384798316953316,-0.000529015741953317
27,27,3326,11048,-0.12122111608538785,-0.002436112555171377
28,28,2165,8420,-0.12397655200923786,0.00163101994369515
29,29,1644,5303,-0.12083980523114356,0.003728379878047445
30,30,3722,14202,-0.12262370040300913,0.005810175982776733
31,31,863,2901,-0.11900315422943221,-0.0015517612798377752
32,32,11425,41695,-0.12171979684901531,0.0024937871636105907
33,33,208,952,-0.12962997451923078,0.0049218686125
34,34,565,2282,-0.12648743044247787,-0.00542910202300885
35,35,4659,16608,-0.12102169295986263,-0.006282753945267225
36,36,2086,7359,-0.11774318906999041,0.005162146747387344
37,37,7680,27797,-0.12225101471354166,0.0011732298155182294
38,38,771,2837,-0.12221268767833983,0.00042413744435797657
39,39,4420,15204,-0.12272160067873304,0.00016308925341855206
40,40,3679,13254,-0.12177759222614842,0.00507061187356075
41,41,1900,6957,-0.12367808415789475,-0.0006651245349473684
42,42,4196,15205,-0.1240718675881792,2.9278341425166852e-05
43,43,3537,12749,-0.1209557667514843,-0.0012296918515125811
44,44,3284,11889,-0.12284507168087698,0.007380465557463459
45,45,1549,5275,-0.11731071814073596,0.007480850997611362
46,46,4912,18231,-0.12332489059446253,0.0030727007391225573
47,47,7883,27183,-0.1162701186223519,-0.0036269636510630468
48,48,2030,7128,-0.12250432201970443,-0.0014258979746305418
49,49,1941,7343,-0.12483376831530138,0.0016181903467284906
50,50,2883,9812,-0.12120037884148457,0.0025053195649982654
51,51,1090,3701,-0.12355278605504585,0.005260805999908257
52,52,3767,14661,-0.12439566968409876,-0.0030314221243960713
53,53,3609,12511,-0.12034755331116653,0.005763681530038792
54,54,2763,9975,-0.12092523528773073,-0.007858075454469779
55,55,778,2849,-0.12583430989717223,-0.0045571455866323905
56,56,4204,14673,-0.1207927771170314,0.0003343797075880114
57,57,2138,7479,-0.1223070057998129,-0.0032310920348409726
58,58,1383,5167,-0.12428470202458423,-0.008772977600795371
59,59,3115,11878,-0.12376854703049758,0.0002316672974221509
60,60,6442,23159,-0.12172971901583358,0.0018336644028314189
61,61,1835,6193,-0.12060099346049045,0.0028820256524250683
62,62,2352,8950,-0.12202306726190477,-0.0028804703965561226
63,63,814,3204,-0.12466266265356264,0.00027300011713759213
64,64,2456,8459,-0.11593819792345278,-0.006732404097300488
65,65,3298,12478,-0.12459269160097028,-0.00026814324046694967
66,66,2113,7387,-0.12060454846190251,-0.011525731660151443
67,67,2878,10430,-0.1198428141417651,-0.0014154888479669908
68,68,3772,13181,-0.12226067502651113,0.0023855098838837753
69,69,521,2129,-0.12716829865642992,-0.0001430037088291746
70,70,782,2755,-0.12034122071611253,-0.009839159783631713
71,71,642,2249,-0.11639267476635515,0.003451719334112149
72,72,835,3471,-0.12292216598802395,0.016042213855688624
73,73,3390,12318,-0.12302672867256637,0.0018195267387168142
74,74,1238,4336,-0.12178310476575123,0.0028331300847980615
75,75,5643,21265,-0.12336592472089315,-0.0020455215196987417
76,76,1346,5444,-0.12545735497771174,0.0040630230836998515
77,77,3544,12857,-0.12260551258465012,-0.004568625673814899
78,78,2226,8065,-0.12267542529200358,-0.002651102834159928
79,79,392,1700,-0.12944024464285714,-0.0022456831970663264
80,80,1361,5400,-0.12423400903747245,0.00016993489559735488
81,81,5313,17883,-0.12043148255223038,-0.00024422344761274235
82,82,433,1558,-0.12309339468822171,0.0008311976247113164
83,83,7192,25411,-0.12081645203003337,0.0007406781094908231
84,84,1559,5205,-0.11603630596536241,0.003306694640089801
85,85,4804,17043,-0.12258093395087429,0.0013014758570149875
86,86,4632,15782,-0.12083774071675302,0.0026124338826424873
87,87,1094,3918,-0.12415502861060328,0.0006638063255027422
88,88,1181,4014,-0.124908316680779,-0.0011129095225232853
89,89,1412,5269,-0.124473025,-0.004536204839228045
90,90,3375,11552,-0.12133448986666666,0.002513139584900741
91,91,3169,11396,-0.11750319009151151,-0.001552729857983591
92,92,2738,9197,-0.12045744590942294,0.0011818090906135865
93,93,976,3478,-0.1254305957991803,-0.0005495980579918033
94,94,4924,17131,-0.12154500871242892,-0.00374286977803818
95,95,2241,8375,-0.12201076791610888,-0.004764976308612227
96,96,2521,9498,-0.12360459040063468,0.0010629098337207458
97,97,2611,9928,-0.12495609839142091,-0.00029379647897357335
98,98,1065,3829,-0.12524830723004696,0.010841727362910798
99,99,633,2397,-0.1250578431279621,0.0013308706208530806
100,100,6245,21261,-0.12184666432345877,0.0004343604509077662
