step,event,collected,total,x,y
1,1,610,2479,-0.12625450868852459,0.00952581153590164
2,2,1116,3400,-0.12204651155913977,-0.0019493439110752687
3,3,3145,11417,-0.12126126985691574,-0.004875465608127186
4,4,1370,5018,-0.12140835408759124,0.006238519743138686
5,5,2373,8556,-0.12415363809523809,0.0018286014556443322
6,6,815,2853,-0.12153049435582822,0.016364181785276075
7,7,1615,5786,-0.12046207882352941,-0.008508866011684211
8,8,679,2956,-0.1281469733431517,0.0010186541656111929
9,9,1088,4402,-0.12486116773897059,-0.0009838035541360295
10,10,977,3704,-0.12333606233367451,0.0015909311605527123
11,11,87,429,-0.126460808045977,-0.01027132997816092
12,12,1457,6320,-0.12538179313658201,-0.00875017162498284
13,13,75,256,-0.1319432,0.0003739587599999997
14,14,21299,75123,-0.12172000353068219,-0.02214955792937584
15,15,1825,7092,-0.12722849189041097,0.0007282251022904109
16,16,2556,9475,-0.122220161228482,-0.006371017035602503
17,17,1235,4544,-0.12549405425101212,0.0018130937717408906
18,18,800,3218,-0.1274126305,-0.002385990388375
19,19,1022,4012,-0.1254834149706458,-0.0005345672221135028
20,20,4310,16107,-0.12385010774941997,0.001968078488547564
21,21,741,2306,-0.12126805371120107,-0.004415023581646423
22,22,48,294,-0.131354375,0.0006629777291666666
23,23,1953,6827,-0.12273863077316947,-0.005313774069022017
24,24,2437,8041,-0.11864407238407877,0.0016977812452482562
25,25,4650,16902,-0.124143282172043,0.0015109904486129032
26,26,2218,9170,-0.12379696663660957,-0.002021865106726781
27,27,316,1523,-0.12928956898734179,0.0023676422086708862
28,28,752,3019,-0.12401126914893618,0.000561206883643617
29,29,523,2195,-0.12260368393881453,0.0014665846068833653
30,30,1687,6170,-0.12564953301719028,0.0006510099035210433
31,31,527,2250,-0.12481155351043643,0.01308363955996205
32,32,938,3353,-0.11911758315565033,0.006854442784328358
33,33,1762,6512,-0.12399379245175936,-0.0061140158212826335
34,34,1353,4008,-0.116970363045085,0.007582997843754619
35,35,985,3944,-0.12583000314720813,0.0005065064546192893
36,36,367,1610,-0.12263712615803815,0.004967460575749319
37,37,558,2609,-0.12565855322580644,-0.0013793414204301075
38,38,242,1069,-0.1266737549586777,0.004406845801652893
39,39,440,1621,-0.12287008681818182,0.0035935395
40,40,536,1889,-0.11923816679104478,0.006444837673507463
41,41,1124,3941,-0.12234772384341637,-0.0019386642872775799
42,42,525,1811,-0.12596514514285714,0.003237921826857143
43,43,1490,4755,-0.11880643100671141,0.002919511842348993
44,44,1031,3692,-0.12036069864209506,0.007553143320077595
45,45,397,1435,-0.12676484886649875,-0.0029934314677581867
46,46,2286,8836,-0.1236356665791776,0.0023896204701968505
47,47,811,2975,-0.12350310332922318,0.005159405741183724
48,48,1628,5876,-0.1218783988943489,-0.009387603573034397
49,49,2286,8061,-0.12273791076115485,-0.0049340223443132105
50,50,1135,3887,-0.12232282431718063,0.002964410760088106
51,51,1249,4043,-0.12253389847878304,-0.0022619266024819858
52,52,1303,4707,-0.12344898142747505,-0.001963169240207214
53,53,133,489,-0.1264658233082707,0.010499941436090225
54,54,2408,8548,-0.12114335394518272,0.000736793201204319
55,55,754,3184,-0.12654841909814324,-0.006684736654774535
56,56,361,1733,-0.12995326952908587,0.009248637555124653
57,57,3353,12018,-0.12312783030122279,0.002420804582687146
58,58,1553,5731,-0.1187388811332904,0.00885823741120412
59,59,655,2609,-0.12755687984732825,0.004859601610610687
60,60,1407,5102,-0.12555353425728502,-0.0005067261571357498
61,61,2362,8057,-0.12315653933107536,-0.0066125851106265884
62,62,610,2355,-0.12038985999999999,-0.006462529997704918
63,63,2092,7864,-0.12385895372848948,0.002858675247796367
64,64,1092,4173,-0.12194459789377289,0.001438865093040293
65,65,1309,4881,-0.12485129915966386,0.00013020896386554615
66,66,998,3887,-0.12388404158316633,0.001994603718557114
67,67,1423,5076,-0.12094439508081518,0.0028701185970063246
68,68,2224,8157,-0.1247144989208633,-0.002695980202967626
69,69,2421,8524,-0.12473674964890541,-0.002761988659644775
70,70,833,3263,-0.12098235342136855,-0.0019868820920768307
71,71,246,783,-0.12409328211382115,0.012940984931300813
72,72,675,2739,-0.1269767417777778,0.010244307600192593
73,73,404,1547,-0.12264838465346535,0.015795449376237624
74,74,2680,9846,-0.12418078559701493,0.001700161093261194
75,75,2246,8957,-0.12330614986642921,-0.0029806854864203028
76,76,1103,4107,-0.12492972121486855,-0.0005119859104261105
77,77,2575,8962,-0.12387216998058252,0.00011128067815145631
78,78,6,79,-0.1386955,0.00038235650000000037
79,79,2303,7760,-0.11849473760312637,-0.001968085785323491
80,80,1146,4625,-0.1259496554973822,0.00387124698482548
81,81,1732,5872,-0.1204226064665127,0.013802005530600462
82,82,657,2466,-0.12378638675799086,-0.013245709987823439
83,83,585,2172,-0.12702363282051282,0.008060263682222221
84,84,884,3349,-0.12274172533936652,-0.005866870054411765
85,85,478,2008,-0.12514843033472803,-0.0054116233621338905
86,86,780,2694,-0.12133942833333333,-0.0010037978605128206
87,87,1339,5241,-0.12236573271097835,-0.005560551873932039
88,88,469,1503,-0.1213563869936034,-0.00082439239445629
89,89,144,919,-0.1300073847222222,0.00036362751874999987
90,90,279,1485,-0.12816556845878135,0.004307746589354839
91,91,4557,17012,-0.12411911323238974,-0.00025722195552337063
92,92,1592,6418,-0.12271214434673368,0.002889466903234924
93,93,2929,11037,-0.12400808989416183,0.002890992424513486
94,94,2872,9869,-0.11751993746518105,0.0016189303885341224
95,95,1044,4312,-0.12404165890804598,-0.0025344544137931037
96,96,2341,8315,-0.12006909145664245,-0.0009204542279367792
97,97,499,2092,-0.12701625250501003,0.001099771029258517
98,98,1755,6069,-0.1240846484900285,-0.0035952691099715097
99,99,3791,14410,-0.12340668915853337,-0.0036261502562160383
100,100,1143,3947,-0.12413511207349082,-0.0026940834868678914
