step,event,collected,total,x,y
1,1,2387,6847,-0.0017118228685923753,0.0016661597396522832
2,2,2422,6468,0.004161393197877787,0.0009340133682080925
3,3,8214,23166,-0.005724312201524227,-0.0018255001081056734
4,4,10462,29971,-0.0031369110807694515,-0.00018079813795067863
5,5,3173,9536,-0.004536800849432714,0.0023832421492499213
6,6,4762,13709,-0.0011083409091201175,0.0030173304630663586
7,7,7627,22128,-0.00211353330944408,-0.0008010598430523142
8,8,1948,5697,-0.003202326362371663,-0.0017275599135882958
9,9,2898,8289,0.00011870261521739133,0.002719099095583161
10,10,2978,8244,0.002883945072340497,0.007025245366813297
11,11,2370,7480,0.0042425090642194095,-0.0006125172737211815
12,12,2837,8372,0.0005252930169792033,-0.00574332928731054
13,13,4964,13881,0.0028002566484012894,-0.0014209136164947624
14,14,5476,14860,-0.0010946721622991235,-0.0042981479066325785
15,15,4744,13704,-0.0014714175859894603,-0.0025085605093591906
16,16,11586,32766,-0.00605017391800535,0.0023015512180075953
17,17,9538,28494,0.004539275634806039,-0.00034856042009072136
18,18,5996,17694,-0.0001466210709488993,-0.0036564812282371584
19,19,68744,198459,-0.0028185283425895494,-0.005881158889507434
20,20,5080,14673,0.003143301833055118,-0.0013919404236653542
21,21,6323,18859,-0.0016756055003400285,2.851612155622337e-06
22,22,5305,14734,-0.0013933994174518379,-0.009154752275645618
23,23,3963,11572,-0.006154508111446127,0.0026615161676129193
24,24,5474,16040,0.006186625410118744,0.0001143347543934965
25,25,2552,7123,-0.004134540877390283,0.00473539127934953
26,26,9095,25938,-0.013119469442226498,0.00103926652211105
27,27,8500,24410,0.0034495481922458826,0.00038974292456235294
28,28,2198,6467,0.0006732863780709736,-0.003000440150805277
29,29,7132,21093,0.0029418850208544588,-0.0035122289928351093
30,30,12327,35858,0.0025063941405005273,0.002471933644244585
31,31,29466,84227,-0.003107731763374839,0.009346724529580873
32,32,10946,31834,-0.002213081106662744,0.002079213655074913
33,33,10384,30146,0.002264116983597843,0.0005295599460631741
34,34,9010,26322,-0.005119842071121532,0.0024366114272885682
35,35,4060,12332,-0.002477255306182266,0.0004604884028300492
36,36,5001,14340,-0.005951088031463708,0.005259633510977405
37,37,13115,37362,0.0028651093261082726,0.0008364553872992757
38,38,5833,16680,0.004140889478309618,0.005425333658061032
39,39,3611,10539,0.0050262173745527555,-0.005310276838936583
40,40,19376,55448,-0.0026892649021393994,0.0012966979977967615
41,41,4478,12821,-0.005263192686480572,-0.0006117821715118356
42,42,8587,24244,0.002180659764321649,-0.0014604537019750786
