step,event,collected,total,x,y
1,1,3497,10042,-0.005804007385275951,0.004400504174303689
2,2,4962,13723,0.001958560995937122,0.008979024838025191
3,3,2118,6152,0.00212518961807271,0.0019879392698300283
4,4,671,1821,0.0004203432840983606,0.0030835944986587183
5,5,3541,10293,-0.0011330870228737644,0.00043043629430386895
6,6,7683,22253,-0.001826846812390993,-0.0007131695436618508
7,7,4529,13162,0.0020203940235372047,-0.003911429682313976
8,8,8370,24384,-0.00026323222541829033,-0.002114134832310275
9,9,4005,11270,0.002479361175570537,0.00027189602892883897
10,10,10625,30119,-0.0005723537409167059,-0.0017151356692480001
11,11,7857,22769,-0.0028188647421751303,-0.002210399119180349
12,12,6760,19810,0.004552178964816568,-0.0009158913910724851
13,13,5255,14667,0.0007241367730903901,0.007327574473177356
14,14,5019,14477,-0.0015158046569535765,0.0009262010298445905
15,15,8382,24107,0.006841148566694107,-0.0043810549174445245
16,16,5581,16625,-0.0010384691923311234,0.0021322757562874037
17,17,8086,23049,0.0029797372527585954,-0.001112061309575439
18,18,10506,30588,-0.0014999923878324765,0.0015427820132552826
19,19,9756,28803,-0.0031264363749600246,-0.003902408038589586
20,20,11995,34001,-0.0021274161482045017,-0.0030827129472573572
21,21,10980,31364,0.00469039050181603,0.0033758595669460835
22,22,10297,29815,-0.00220509786016801,0.002194753789677576
23,23,3907,10989,0.003212139782313796,0.010282192266073714
24,24,11653,33671,-1.5128676229297202e-05,0.0017959066294576504
25,25,5397,15547,0.0040185232994719286,-0.005166664294307949
26,26,25715,72715,-0.0013950636950219716,0.002343222171321641
27,27,5218,14653,0.0006100930955691836,-8.660502328478342e-05
28,28,3932,11487,0.008476436932815362,-0.0005609241296998983
29,29,12714,37343,0.0029061698402619157,-0.0021704489842851974
30,30,1923,5965,0.0025624152882475298,-0.011856909496926677
31,31,4978,14002,0.0006601152396745681,0.0011511720570269186
32,32,3056,8828,0.0006244018525850785,-0.0028582033937041883
33,33,10550,31156,0.0023982825379909004,0.0034978383857962084
34,34,9713,28248,0.00014716405040152375,0.00240216660876969
