step,event,collected,total,x,y
1,1,3464,9447,-0.0119610280182679,-0.006433653072690532
2,2,12769,36329,-0.00394940406587595,0.0008664811367828334
3,3,8229,23913,0.0015332609658099403,-0.0038044258624706524
4,4,3322,9288,-0.0022078415957104153,0.0003064499509933775
5,5,6262,17736,0.007542299452416161,0.0009153676532034494
6,6,1107,3272,0.002720092155736224,0.006624570569015356
7,7,4533,13240,-0.0022006235612839183,-0.0062717172758394
8,8,11595,32562,-0.004259400093785252,0.0019273220170892625
9,9,4349,12263,0.0010902484294964359,0.009842003870234537
10,10,8970,25775,-0.00042675004842920844,-0.0051881707453946485
11,11,1241,3521,0.005777693771313457,0.00816898299484287
12,12,5451,15270,0.002925717879016694,-0.002715203564646854
13,13,13572,38539,0.0020921791274005302,0.000945328870149499
14,14,6105,17795,-0.001002938422160524,-0.0017646636512710892
15,15,18084,51309,0.0018203813555720527,0.0009647475543801149
16,16,4045,11329,0.010414878878331273,-0.00444172038174042
17,17,4600,12721,-0.0009695068047608696,-0.001835627615030435
18,18,2072,5762,0.002892568134150579,0.005783348817871622
19,19,18473,52854,-0.0008290902108731661,0.001211489515868619
20,20,29537,85437,0.0004765082993308054,-0.001586637185310729
21,21,5666,15748,0.0018095946746163078,-0.0005351177839466996
22,22,4284,12343,0.003890158441981792,-0.0034577809332282912
23,23,6200,18315,-0.0040220670603387096,-0.004553508207151613
24,24,16653,47186,0.0001121988110625713,-0.0010737549070966193
25,25,2800,8164,0.005940891618219642,-0.0010602885933139287
26,26,5505,16252,0.0014175335968465031,0.004248078031053043
27,27,4745,13778,0.001957185270179136,-0.0034537278817934666
28,28,4933,14618,-0.0020772324682769103,-0.0016722403613756334
29,29,21893,62372,-0.0013024163125204403,-0.003122469862521354
30,30,2376,6733,0.0012461976503914142,0.00020236216662457905
31,31,1432,4382,0.0022933396255586593,0.004904420775956704
32,32,3344,10034,-0.007117548395962918,0.0013201896029784688
33,33,3334,9342,0.0003295290282543492,-0.0016781876567846432
34,34,11868,33896,0.0008266696743159758,-0.003516667800444051
35,35,9352,26975,-0.0016274056324486741,0.0002242111638111634
36,36,2720,7873,-0.0016623621024080882,0.005831190605882353
37,37,3757,10883,0.0008121988111498536,0.003453953240053234
38,38,5017,14185,-0.004412473918582818,-0.0008617224265377716
39,39,7188,20199,0.0020336866914051196,0.0005362410627267668
40,40,16759,47954,-0.0010720507243426817,0.0011859755512643954
41,41,4638,13635,-0.006631579386589047,0.0023537036699008192
42,42,3364,9529,8.731832821640905e-05,-0.007109108924048752
43,43,12077,34645,-7.370930630785791e-05,-0.003760441649295355
44,44,13400,38877,0.0014133682099766569,-0.005802006899752836
45,45,11476,32912,-0.0004390747582602823,0.00040279551611275703
46,46,4333,12414,-0.000518586774927302,-0.0036450419141241634
47,47,11024,31676,0.0024482648749196297,0.004223707220905297
48,48,3509,10492,-0.0019777771051262467,0.001633078421954973
49,49,4649,12968,-0.0033452713659281566,-0.0034684083096917615
50,50,4127,12303,-0.008964027820886842,-0.011118808334116792
51,51,10269,29043,0.0002718002164368488,0.0023529459130589153
52,52,1829,4894,-0.007161894226848551,0.002904887001395845
53,53,5718,16420,-0.0015752351928611402,-0.0042411911640848204
54,54,1988,5598,-0.0032101579402414484,3.43284093410463e-05
55,55,6507,18738,0.007371380964522822,0.0020977633359151684
56,56,7712,22278,0.009284725210934906,-0.002920835626399118
57,57,5607,15423,0.00746063007211878,-0.0024340120014464065
58,58,3162,8685,-0.0016156336333270082,-0.0014552790606511701
59,59,3590,10271,0.004654533103955432,-7.725154450445683e-05
60,60,6196,17633,0.00016926301148628144,-0.0017668363387023888
61,61,1524,4669,-0.0034848101387139107,0.0005419882645669291
62,62,5591,15513,-0.003497621065011626,-0.0013305289586192095
63,63,8787,25526,-0.00012578183297598725,-0.003147153807540685
64,64,2283,6794,-0.0012092639172579939,-0.00012914032593079283
65,65,9440,26683,0.0056072356216896185,-0.000521436016026483
66,66,5713,15996,0.0016513434059880973,-0.0023568553958043057
67,67,6588,19145,0.002712345499711597,-0.007020403717678506
68,68,2091,6051,-0.0023648245192778574,-0.00046206709158775705
69,69,14584,41942,0.0011749757684565276,0.002603606316371366
70,70,18997,54140,0.0015970307334484393,-0.0011971057567179027
71,71,5409,15289,0.0005944546647439452,-0.0027466406246126826
72,72,6327,17862,0.008463012867031768,0.005267968272822822
73,73,7064,20389,0.00042071991434031706,9.799294375424688e-05
74,74,4018,11527,-0.0038728160224967643,-0.00011923582157541064
75,75,43090,122619,0.005792094779569343,0.003921588735456487
76,76,9621,26972,-0.005708021910615321,0.0032648590846771647
77,77,5316,14986,0.0037958084588758465,-0.002482791108263732
78,78,2040,5617,-0.0015853286930392156,-0.006208286836519608
79,79,21821,62301,-0.00033679479678144905,0.00022075837886040972
80,80,28635,83752,-0.00029708291509282346,-0.0020408838797199235
81,81,11661,33815,-0.005017937801606209,0.007048086090482806
82,82,1826,5185,0.002994560805580504,0.007134656314512596
83,83,11310,32300,-0.002089712772683466,-0.0030118900093872676
84,84,3574,10738,0.005986297127395075,-0.0014221665464185785
85,85,6881,20223,0.0005738077213849731,-0.00017512249712832434
86,86,7104,20115,0.0038999863528955516,0.0020974871716751124
87,87,3891,11105,0.010855519160259574,0.006204213009465434
88,88,4363,13236,-0.003588294646005042,0.0024181536659844145
89,89,8068,23835,0.0034020977827020327,-0.0015206596027764006
90,90,3856,10976,-7.11362388641079e-05,0.0008921957580783196
91,91,9485,27937,0.0028439685448711652,-0.0004879624082235108
92,92,42930,124468,0.001605944662258048,-0.0008500227698522711
93,93,2407,6821,-0.00017106971686746988,-0.0008158953605525551
94,94,3175,8881,0.001606203636535433,-0.004726189649776378
95,95,20883,60141,0.0010981275051221088,-0.0038110702336201694
96,96,13579,38884,0.001749608515387142,0.003758960788705354
97,97,6386,18218,0.0037173592821315373,0.00033138918039476984
98,98,2545,7593,-0.0013460713575638506,4.033234392927308e-05
99,99,2096,6053,0.004660802744656489,-0.0002134511316078244
100,100,16321,46989,-0.0006091173862030514,-0.0008416516500298265
