step,event,collected,total,x,y
1,1,3758,13920,-0.004742458348634912,0.124997866311868
2,2,1181,4089,-0.007820947331456394,0.12366748966977138
3,3,431,2051,-0.004248402911832947,0.12690714199535963
4,4,701,2570,0.005346535965477889,0.12520658559201142
5,5,833,2871,-0.0027903260958463383,0.12499976086434574
6,6,2021,7092,0.0034568596623453735,0.12412504052449283
7,7,1038,3476,-0.00963572310477842,0.1157161683044316
8,8,3183,11103,0.00536134330050267,0.12295445686459315
9,9,507,2159,0.005686378313609467,0.12842810670611438
10,10,1008,3963,0.0041634902632936505,0.12472081805555556
11,11,1310,4373,-0.0010067827959541985,0.11918406267175573
12,12,1595,5226,-0.0008345623264576803,0.12074985228840125
13,13,7858,27388,0.0033269775175769913,0.12142990530669381
14,14,1612,5726,-0.005993293135545906,0.11935184299007445
15,15,1231,4471,-0.010614405995857027,0.12155695645816408
16,16,941,3429,0.002493650936238045,0.12511865239107334
17,17,1010,3864,-0.0034724374614257423,0.12287699801980198
18,18,111,350,-0.007328512423423423,0.12342722072072071
19,19,1370,4982,-0.006520325361693431,0.12388276496350366
20,20,1202,4448,0.006192679351755407,0.12073931439267888
21,21,620,2266,0.008630894490306452,0.12562045370967742
22,22,1013,3608,0.003940340956268509,0.12025430019743337
23,23,2817,10011,-0.0051157345411004616,0.12144208903088391
24,24,736,2484,-0.006910901616576087,0.125159359375
25,25,1469,5492,0.0053749471152552755,0.12542900585432268
26,26,1214,5298,-0.0019173477285008237,0.12823763863261944
27,27,1522,5641,0.008333600841944809,0.12131277877792379
28,28,1143,4353,0.0012140229112860893,0.12315474881889762
29,29,498,2141,-0.0004005804162449799,0.11962532208835341
30,30,694,2351,-0.007494892431988472,0.12153887002881844
31,31,1042,4017,0.00792588715527831,0.12607061660268712
32,32,452,1848,0.0037224116789823006,0.12427980331858407
33,33,1375,5648,0.00029047406903272727,0.12373492036363636
34,34,1276,3939,0.0027410908479459247,0.11907925556426333
35,35,503,2029,-0.006943247278310139,0.12782004274353875
36,36,17362,55218,-0.06389167420693698,0.07498687033452482
37,37,2206,7826,0.00021148978112420675,0.12290429369900273
38,38,625,2447,-0.0042672235448,0.12521114864000002
39,39,1112,4058,-0.003622711143561151,0.12308135629496404
40,40,1775,6540,-0.0008880809785352113,0.12301935926760563
41,41,29,142,0.009141564206896552,0.11995966896551724
42,42,1025,3344,0.002382204391707317,0.12097732107317073
43,43,3303,11620,0.0013840994181607631,0.12071270142294883
44,44,2752,9776,0.0005842547579215117,0.1217988977107558
45,45,1915,7304,0.0006641962641932115,0.12308527446475195
46,46,535,1678,0.008776291516130841,0.12425303831775701
47,47,2005,6654,-0.007570145714114713,0.12204800583541146
48,48,84,310,0.0005069475285714284,0.13021051904761904
49,49,4794,15803,-0.001585910013204005,0.12011403635794743
50,50,1153,3904,0.008051596202601909,0.12317972931483089
51,51,766,2897,0.013686070733681463,0.12431480352480417
52,52,308,1388,0.004539080897727273,0.1239060831168831
53,53,3173,10649,-0.015210653333189411,0.12175857541758588
54,54,162,580,0.0076621774876543215,0.1205503586419753
55,55,74,345,-0.001272703572972973,0.12815546216216217
56,56,1095,3895,0.006417045200931507,0.12315508146118721
57,57,682,2956,0.006375448460557184,0.12536763958944283
58,58,1867,6817,0.005909129303642207,0.1250867664167113
59,59,3792,14186,0.0015461206597573841,0.1237424421149789
60,60,2161,8074,-0.004095758203655715,0.12403193438223044
61,61,993,3391,0.012345560244511581,0.12484896968781471
62,62,2291,7440,-0.001564605236748145,0.11999282767350501
63,63,2509,10225,-0.001464040908306098,0.1256469354324432
64,64,1054,3782,0.008226078446204934,0.12446213709677419
65,65,949,3211,0.0021896563821917807,0.12367165258166492
66,66,1225,4463,0.0022755158649306125,0.1260062088979592
67,67,1068,4500,-7.316011835205996e-05,0.12635826853932583
68,68,6579,23703,-0.0015083043176911384,0.1231296325885393
69,69,2075,7513,-0.0018622513123566263,0.12418036144578312
70,70,825,3220,-0.005149056368496969,0.1257378229090909
71,71,7492,25777,-0.012635453237011625,0.12221841006406833
72,72,250,1056,0.000971027158,0.1247042068
73,73,3045,11479,-0.0054811686982266005,0.12319906952380952
74,74,1758,6026,-0.0009125862567463026,0.1201334159840728
75,75,937,3235,0.0017145205075773746,0.12366577214514408
76,76,1552,5341,0.0035342427090206186,0.1233433487113402
77,77,1195,4619,-0.0006898459559832636,0.12422183230125522
78,78,1998,7061,-0.005784358361666666,0.12236520380380381
