step,event,collected,total,x,y
1,1,869,3071,-0.012567630438780208,-0.1259037913693901
2,2,1107,4077,0.006925731249494128,-0.12397659250225836
3,3,3054,10773,0.0059049402612966605,-0.12125955500982319
4,4,2362,8781,0.0009358710994496189,-0.12626026113463168
5,5,2583,9421,-0.002610412843554007,-0.12367145172280294
6,6,23,146,0.0007057794782608696,-0.13020271304347827
7,7,1300,4615,0.00021937292789230763,-0.12409984346153845
8,8,84,324,0.009830369522619047,-0.1181654988095238
9,9,72909,224711,-0.0259450157312921,-0.11094453474193858
10,10,3106,10757,0.0004994507592401803,-0.12259256661300708
11,11,1071,3585,0.006014704215312791,-0.12266472801120448
12,12,572,2232,-0.0037548417277797203,-0.12607099055944057
13,13,1482,5937,4.4255091497975675e-05,-0.1258728309716599
14,14,1051,3541,0.006194914747859181,-0.12236921598477642
15,15,372,1694,-0.0031761512768817206,-0.1298304185483871
16,16,773,2831,0.002234473674644243,-0.12391508227684346
17,17,3954,12412,0.015625356869243805,-0.11917851393525543
18,18,2093,7834,-0.0012060845695174391,-0.1194747348781653
19,19,2129,8380,0.005964669999060592,-0.12312962940347583
20,20,1192,4186,0.0013314173140939597,-0.12284024370805369
21,21,709,2745,0.003400328476586742,-0.12664125345557123
22,22,423,1631,-0.0009809962269503546,-0.12603773971631205
23,23,725,3236,-0.00032289317627034493,-0.12691408331034484
24,24,770,2931,0.0019575600497402598,-0.1254006703896104
25,25,1566,5783,0.0018387174657726693,-0.12453246072796935
26,26,188,872,0.012179283398936171,-0.1275152771276596
27,27,795,2977,-0.0009523588483018869,-0.12135039194968553
28,28,922,3284,0.00017258325466377441,-0.12168336062906725
29,29,6281,23896,0.0030671295166995703,-0.12396011104919599
30,30,1933,6755,-0.005312118122710812,-0.11889963714433523
31,31,1721,5789,-0.003181513225492156,-0.12265999041255085
32,32,676,2209,-0.013617777405325443,-0.12503728165680472
33,33,4720,16642,-0.00335088356904661,-0.12099710396186439
34,34,101,520,0.00394720001980198,-0.13064704455445544
35,35,2745,9228,-0.005555563373191257,-0.12315180666666668
36,36,196,842,-0.004185139591836735,-0.1328358469387755
37,37,970,3673,-0.00241459957814433,-0.1252010198969072
38,38,961,3710,0.005713180263787721,-0.12777005161290322
39,39,502,1936,0.0005090519290836652,-0.12088466633466136
40,40,2291,7576,0.00191579737976866,-0.12379286556089045
41,41,1025,3451,-0.002980692339902439,-0.11678251658536586
42,42,742,2803,0.00039566274245283025,-0.12653892857142857
43,43,812,2645,-0.0027130862697044337,-0.1244781406403941
44,44,637,2379,-0.008137084465604396,-0.12683311679748824
45,45,197,639,0.005683720309644671,-0.121869561928934
46,46,773,2750,-0.006682837716558861,-0.12627142186287194
47,47,1880,6691,-0.004889180197382979,-0.12274805457446808
48,48,2035,7179,0.0012227629355282556,-0.12498348491400492
49,49,355,1573,0.004710094253239437,-0.12331272450704225
