step,event,collected,total,x,y
1,1,7288,21328,0.0004556926494923161,0.10181801833150385
2,2,7400,20724,-0.005860414140554054,0.09808677698648649
3,3,4336,12325,-0.007201181371261531,0.1016193741697417
4,4,6304,18498,0.00041851306435120565,0.10215583927664974
5,5,4538,13157,-0.0007385192906500661,0.09752087208021154
6,6,4382,12863,0.0031851115843222273,0.09625688986764035
7,7,134,315,-0.003496988486567164,0.09736666940298508
8,8,7027,20396,-0.005688690182116124,0.09592326588871497
9,9,5295,15063,-0.005131235100638338,0.09634712203966005
10,10,4372,12691,-0.0003218008835295059,0.09463424913083257
11,11,9914,28384,0.0033352987766219486,0.09508254071010691
12,12,8933,26339,0.00013565071701175416,0.09462636973021381
13,13,5517,15619,-0.001051809621129237,0.10102948408555375
14,14,19339,57068,0.0017885636376322972,0.10241423539479808
15,15,9740,28252,-0.00335221596860883,0.09948862330082137
16,16,6052,17007,-0.014050837417068739,0.022738735888962327
17,17,4210,12104,5.941524009976247e-05,0.09683024871733967
18,18,2259,6441,0.0017417566157149182,0.09257852660469235
19,19,8717,25388,0.00045722137409659285,0.09879610120454285
20,20,3102,8657,-0.004603561084597034,0.09783059165054803
21,21,12420,36266,-0.00028794489902657003,0.09821120248792271
22,22,5534,15887,-0.0044534653098373695,0.10309497874954823
23,23,5398,15068,-0.0007682180529937013,0.09767514557243423
24,24,6363,18171,0.007651165490936665,0.09830343355335534
25,25,11088,33064,-0.0067660193333297265,0.09752088047438673
26,26,602,1966,-0.0017218920324418604,0.10777193139534885
27,27,23766,68578,0.002265094206967096,0.09590443483547927
28,28,5776,16501,-0.004725649250687327,0.09889329193213296
29,29,8458,25213,0.00027941856038425156,0.09721250210451643
30,30,8078,23894,0.0003085332082322357,0.09437265962862094
31,31,5717,17026,-0.003430381458639461,0.09860994474374672
32,32,5683,16095,-0.001097944585845504,0.10145294349815238
33,33,8899,25465,-0.003041333916716485,0.10176545716372627
34,34,7478,21669,0.007228959736116609,0.09022130410403852
35,35,5205,15300,0.0023644421563246876,0.10137198017291066
36,36,3638,10983,0.0017172921515035734,0.1007842082737768
37,37,14562,42527,-0.004051309665271254,0.09762473787254498
38,38,13652,39945,-0.0009875017892975388,0.10155676881043071
39,39,2558,7543,0.0015484784815480844,0.09872207298670836
40,40,3285,9345,-0.00020732752188736683,0.1022947688888889
41,41,8886,25110,0.002186970779439568,0.09545615019131218
42,42,3879,11211,0.0021014887339056458,0.10106578886310905
43,43,1937,5590,-0.0015561818240061953,0.10291689153329892
44,44,7402,21566,-0.003755229321786004,0.09500594558227506
45,45,3941,11616,-0.006956106154097945,0.09687825800558234
46,46,3790,10658,0.0024780821436781,0.09393330031662268
47,47,5963,17150,-0.00010444929722622844,0.09731174885124937
48,48,7039,19898,-0.008991067805986646,0.0968821676374485
