step,event,collected,total,x,y
1,1,5975,17713,-0.005250938809353975,0.10231068958995816
2,2,9482,27976,0.003958726745118118,0.09653610820502004
3,3,12092,35568,0.003998497378967003,0.09619709104366524
4,4,5220,14834,-0.007968301717521073,0.10067181846743295
5,5,4837,14215,0.0010801732378877403,0.09694192635931363
6,6,12127,36609,-0.0007124158025702978,0.1068477919930733
7,7,7265,21668,-0.0038434836052456986,0.10056757284239505
8,8,4834,14285,-0.0048169623165246174,0.09929008332643773
9,9,8901,26256,0.0002764893399219189,0.10100985616222896
10,10,2596,7435,0.0003660385640832049,0.10169527018489984
11,11,6985,19730,0.0009071270551066571,0.09571341853972799
12,12,784,2052,0.0035407246174744894,0.09318952862244897
13,13,48972,143192,-0.006080393647219145,0.09606175324471126
14,14,13866,40296,-0.0011012281254803116,0.09857153843934804
15,15,7459,20954,-0.0027417847097184612,0.09842983202842204
16,16,6144,17980,-0.0017144496795133465,0.10137747234700521
17,17,12572,36285,-0.001813492346623449,0.10179008368596881
18,18,12013,34677,-0.0034653807069594607,0.09734043621743112
19,19,9130,26173,0.0025518390367327494,0.09522224115005476
20,20,6422,18646,0.002221698589621613,0.1017944079103083
21,21,6183,18429,-0.0009576310569286754,0.09977307459162219
22,22,5670,16706,-0.006773587007802469,0.10187516126984127
23,23,4517,11914,-0.004799198616706,0.09817086734115564
24,24,5478,16283,0.0039277078940708286,0.10085333610806864
25,25,3802,11014,-0.0024968745078695425,0.09695256833245659
26,26,2625,7490,0.0048881172611009525,0.09897588499047619
27,27,1825,5255,-0.0010246794478904109,0.10189359550684932
28,28,11518,32906,-0.001235501498743532,0.10106767272964055
29,29,2287,6908,-0.009665078075435068,0.10681036445124617
30,30,5443,15894,0.004570258180565864,0.09430075612713577
31,31,4685,14172,0.00277947247913127,0.10692009276414088
32,32,9191,27363,0.0013639804968131868,0.09729171206615167
33,33,466,1214,0.0013236540916309013,0.10034264442060085
34,34,13876,41586,-0.0013729646671180454,0.100333072045258
35,35,9851,28455,-0.005036852937428687,0.09779354865495889
36,36,3985,11551,0.007822855681731493,0.10244476401505645
37,37,4490,12899,0.004119121392048998,0.10004047930957684
38,38,4215,12891,-0.005487631556491104,0.1038242278291815
39,39,7130,20932,-0.004764463727241234,0.0943332756802244
40,40,19364,57286,0.000265572586812642,0.09769071763065483
41,41,4246,12328,0.004148769589123882,0.10254294769194536
42,42,7194,20681,-0.002025778937567417,0.09910046495690852
43,43,5188,15479,0.0030666816966653816,0.10319877062451811
44,44,10822,31549,0.002146029086693772,0.10647537876547772
