step,event,collected,total,x,y
1,1,8116,23142,-0.0035216555552530803,-4.5189870231641205
2,2,10129,28434,0.0019613123156046997,-4.5163332214433805
3,3,6018,16694,-0.011077675781870421,-4.514351309405118
4,4,3650,10762,0.0033942066468054797,-4.50885565479452
5,5,7787,21920,0.008106662725986901,-4.522348143058944
6,6,7160,20381,0.0003467625454301676,-4.519084047486034
7,7,11253,32726,0.001146410096514707,-4.5187915107082555
8,8,6112,17435,-0.004049604292365838,-4.522973005562827
9,9,22722,65176,0.002118921974249626,-4.514760244256667
10,10,5607,17239,0.0010518909263242376,-4.522961120028535
11,11,7759,22674,-0.001965438573524423,-4.520624113932207
12,12,1906,5053,-0.00968835885933893,-4.523492576075551
13,13,9875,29249,0.0041662181056232915,-4.516588475949367
14,14,7328,21708,-0.00014291843131823147,-4.515315125545851
15,15,3469,10320,0.001723352263735947,-4.5225653906024785
16,16,5951,16659,-0.0009822771546745086,-4.511192392875147
17,17,5943,16209,0.003108307360213697,-4.52112707723372
18,18,15788,46354,-0.004641270094910058,-4.515984608563466
19,19,9261,26227,-0.004200031633406868,-4.518063454270597
20,20,1460,4240,-0.007772505815712329,-4.523983931506849
21,21,1737,5208,0.0022282150521128383,-4.513584075993092
22,22,6647,18686,-0.0014332262146953512,-4.51623902963743
23,23,6441,17943,-0.0003979956104005589,-4.519835468095017
24,24,6146,17649,0.006478605024685324,-4.509554088838269
25,25,5498,15460,-0.0021554377460240087,-4.518084641687886
26,26,6009,17027,0.0006680867924280246,-4.515391328007988
27,27,1038,2951,-0.007910938989499036,-4.523601493256262
28,28,2627,7308,-0.0034133900156947086,-4.5119454586981345
29,29,9039,25850,0.0025957375820931518,-4.519052231441531
30,30,6722,20044,-0.0013153748364489735,-4.521450383814341
31,31,3416,9923,0.00038503104131147543,-4.509678744145199
32,32,5275,14922,0.004962073772983886,-4.5241290464454975
33,33,3257,9154,0.0020144778205465155,-4.519304737488486
34,34,7809,22521,0.005145547196986426,-4.5164794263029835
35,35,6625,19062,-0.000700482640938868,-4.517610244528302
36,36,3260,9877,0.004165453986861963,-4.514258855828221
37,37,6782,19583,-0.0058264863839133,-4.5134092376879975
38,38,4327,12072,-0.0013483542246789924,-4.520581677836838
39,39,7022,20531,-0.0009093798373725434,-4.516775457134719
40,40,7055,20515,-0.00031823066134089304,-4.513933214741318
41,41,5182,14737,0.0006529795982786569,-4.513403355847164
42,42,2592,7325,0.00361402710751929,-4.515923028549382
43,43,2071,6031,-0.0026426276314659583,-4.517654413326895
44,44,3471,9829,0.0034820777014981275,-4.523040711610487
45,45,3927,10339,-0.004269444843610899,-4.51727256684492
46,46,12388,35111,0.0020385915017468517,-4.517855308362932
47,47,5594,16293,-0.002745465585831248,-4.515976753664641
48,48,1915,5371,-0.0010918814753524805,-4.519464046997388
49,49,3185,9183,-0.008436422845783359,-4.520385739403453
50,50,9201,26122,-0.0011856808703988697,-4.518812806216715
51,51,9453,26922,0.00025617241447265415,-4.520937418808844
52,52,2731,8101,0.00964348598790553,-4.52179607103625
53,53,6200,18057,-0.005912871550151614,-4.514955375806451
54,54,10562,29951,0.0039808531094883545,-4.520886969323992
55,55,4753,13231,0.0027208093273742903,-4.505344738060172
56,56,3391,10081,0.002673278347348865,-4.515226877027426
57,57,3158,9155,0.008616780413742874,-4.517305915136162
58,58,2411,6921,-0.0019579666670841976,-4.515197059311489
59,59,16570,48173,0.0009315128108831081,-4.515586534097767
60,60,11541,33432,0.004560114656845941,-4.517032138462871
61,61,10928,31027,0.0014489178163674965,-4.519435570095168
62,62,2681,7689,-0.002658640100294666,-4.5240941514360316
