step,event,collected,total,x,y
1,1,5662,16741,-1.2563569622041681,0.005923297057847051
2,2,2816,7871,-1.2518584765625,-0.0055785107484375
3,3,6850,19728,-1.2542145474452555,-0.0011096789341313868
4,4,8032,23350,-1.250625547808765,-0.002231746384592878
5,5,10062,29279,-1.2588175601272114,-0.0031761671666845556
6,6,4499,12368,-1.2568096977106025,-0.00022324800125583463
7,7,4521,13168,-1.257283824375138,0.0008207025847179828
8,8,7252,20579,-1.2554385700496415,-0.0023638938068519027
9,9,18714,53720,-1.2567853847386983,0.0015408720427401946
10,10,6072,17689,-1.2545683316864296,0.0006339910174028327
11,11,2456,6826,-1.2548696742671008,0.007173321183053746
12,12,4850,13549,-1.2539950268041236,0.005698087444006185
13,13,2734,7665,-1.2567205230431602,-0.004471175334198976
14,14,9357,27636,-1.2551104467243774,-0.0016362550037770653
15,15,2691,7671,-1.2570705871423262,0.008681951854637682
16,16,13188,37365,-1.2592202221716713,-0.004490516187802047
17,17,7973,22678,-1.2577043383920732,-0.001116570427057569
18,18,1169,3531,-1.2547395637296834,0.0034458739426860563
19,19,1801,5453,-1.2569444475291505,0.005781872055422543
20,20,4768,13587,-1.259052279781879,0.0018828735735067115
21,21,4481,13204,-1.253826328944432,0.0035169966337112255
22,22,3014,9163,-1.2601647179827473,0.0035988412621950896
23,23,2387,6768,-1.258046288227901,0.00763221350490155
24,24,2959,8874,-1.2535203717472119,0.004205741422913146
25,25,2775,7745,-1.2526838738738737,-0.002953675781841441
26,26,5547,16560,-1.2593946115017125,0.006999795201948801
27,27,7671,21909,-1.2556503506713597,-0.004764919000325903
28,28,3836,10810,-1.2441451668404588,0.004712875217752867
29,29,3669,10998,-1.2568123684927772,0.0005673535480021805
30,30,3429,9762,-1.2481824963546224,0.0010005760293379995
31,31,2284,6400,-1.2613344921190892,0.0002943688737215411
32,32,17792,50422,-1.2560647712455035,-0.003361639270177833
33,33,1260,3743,-1.2662249523809523,-0.004672235186428572
34,34,8378,23705,-1.2547394222964907,0.00013219167937574596
35,35,11812,34109,-1.2571811344395531,-0.00025366518744209275
36,36,2768,7927,-1.2507637210982658,-0.005366740005794798
37,37,4899,14178,-1.251658115942029,-0.0030457115154929578
38,38,3712,10791,-1.2531196497844828,-0.0023504020265355603
39,39,5437,15538,-1.258504138311569,-0.002419344184789774
40,40,4615,13365,-1.2519904593716142,0.0016317085720910075
41,41,9957,28642,-1.2560119644471226,-0.0013422485620168726
42,42,13073,37434,-1.2648227269945689,-0.002136098771043372
43,43,6127,17575,-1.2545048245470867,-0.002177243009401012
44,44,65922,190758,-1.239709912168927,0.0041997754834688416
45,45,2093,6279,-1.2547629909221214,0.0017974577648351647
46,46,47616,137678,-1.246413706107191,-0.007168530472327369
47,47,3472,9921,-1.2464241388248847,0.0046903355321947
48,48,9837,28612,-1.2573114597946529,-0.00280847280985463
49,49,7019,20119,-1.2589884841145462,0.00034683623546089183
50,50,4966,14097,-1.2582486165928313,0.0025290031502416435
51,51,4735,13280,-1.2503588595564943,0.008545183007881943
52,52,27995,80759,-1.256396327201286,0.004421803870459725
53,53,6138,17864,-1.24986403714565,0.007872655480388823
54,54,9186,26389,-1.265092809710429,-0.0001273255314128021
55,55,6782,19116,-1.25594590681215,-0.0002767398712061339
56,56,2867,8384,-1.2573281513777468,0.0031843454904813395
57,57,6956,19598,-1.259772347613571,0.003725847626577056
58,58,2898,8390,-1.2501977536231883,0.002682397133567978
59,59,15969,44675,-1.2560260379485253,0.001272987809680005
60,60,2884,8138,-1.2548703259361997,-0.005282892821258669
61,61,3438,9410,-1.25363369982548,0.0035960550443106458
62,62,8119,23761,-1.255358013302131,0.0023349183126702795
63,63,10844,31147,-1.2528456095536702,-0.0044675181875304315
64,64,3351,9370,-1.2530465831095197,-0.002851447512205312
65,65,5083,14346,-1.252657831988983,0.00037913345754475705
66,66,2768,7756,-1.253063963150289,-0.004420181494544798
67,67,5546,16218,-1.2532380995311936,-0.0008773829268409664
68,68,2849,8114,-1.2507950403650403,-0.001180775334051948
69,69,9007,25652,-1.2556461818585543,0.0012004098397746196
70,70,6615,19279,-1.2614695313681028,0.000391814018696901
71,71,1407,4052,-1.2597303269367448,-0.0032361160469651738
72,72,4233,11867,-1.2535327970706354,-0.006153522019064494
73,73,145758,414324,-1.2513017473483445,-0.005238714840117751
74,74,4205,11548,-1.2643859357907254,0.00372723705368371
75,75,59912,171777,-1.2609592872880224,-0.00300181136797281
76,76,3602,10161,-1.2524343253747918,-0.003718761153426152
77,77,7809,22702,-1.25642268792419,0.003136069673854527
78,78,6056,17306,-1.2562987962351388,-0.013083707098084544
79,79,5761,16312,-1.2581558427356363,-4.346186738413469e-05
80,80,2546,7335,-1.249281087981147,0.003995430696509034
81,81,2678,7656,-1.2479828230022405,-0.0007399582601194921
82,82,7806,21994,-1.2586038303868818,0.00034581664392134255
83,83,3756,11094,-1.2525735756123537,-0.004003461519834931
84,84,5245,14802,-1.2632614318398474,-0.0008953174327931364
85,85,367,1152,-1.2650209264305177,-0.0024789219648501362
86,86,11357,32632,-1.2605273364444836,-0.00017504338114995158
87,87,14727,41880,-1.2574052210226117,7.671117502952401e-05
88,88,4713,13830,-1.247175332060259,-0.005297472959495013
89,89,2248,6325,-1.248770440391459,0.0009529698726379003
90,90,4169,12396,-1.254533948189014,-0.0034482216336147757
91,91,8518,24023,-1.25260037802301,0.005097787219261564
92,92,4666,13108,-1.2508657715387912,0.00547753206205958
93,93,2454,6804,-1.258590260798696,-0.009480053529339854
94,94,1330,3940,-1.2660821954887218,0.002399027739425564
95,95,1709,4548,-1.2607473317729667,0.0003801006906612054
96,96,6859,19265,-1.2553924085143606,-0.004555928113106867
97,97,6657,19141,-1.2529462745981672,0.0016376356754216614
98,98,5356,15516,-1.253498491411501,0.001207238455455564
99,99,14244,41755,-1.2540896672283066,-0.008317726986008845
100,100,4001,11550,-1.264970354911272,-0.006251103712106973
