step,event,collected,total,x,y
1,1,11014,31077,0.003644451654122934,-0.002760742612317632
2,2,2336,6656,-0.0013709090897260274,-0.000743157161849315
3,3,3185,9331,0.0038434935656075355,0.005562170765121194
4,4,2064,6118,-0.007358470961627907,-0.0033132536859011626
5,5,8511,23930,-0.0017587447973434378,-0.0034865880715633886
6,6,15832,46606,-0.0027342852263341337,0.0016533426601755938
7,7,3027,9155,0.000955142464056822,-0.001958767884340932
8,8,2533,7265,0.004184612477378602,-0.006266663416462692
9,9,8303,24194,0.0016313041969673611,-0.003572909987472239
10,10,16704,47581,0.0005614402603699712,-0.0008042375577871768
11,11,3601,10699,0.005137387907670091,-0.001167690867034157
12,12,8759,25006,0.005654298025728051,0.00010569148090649615
13,13,2674,7689,0.004816115780366492,-0.008417599564700822
14,14,4065,11921,0.0009837629638376384,-0.0023721189877958177
15,15,7745,21515,0.002340764313551969,0.0005263972394908973
16,16,3111,8458,4.871179091288974e-05,0.0020407919369238186
17,17,9653,27382,0.0020232249154024658,-0.0030365855073337823
18,18,19620,55552,-0.0005430530504663608,-0.003770523735660245
19,19,5638,15809,0.000845321755143668,0.005270885503817666
20,20,3854,10858,0.004715640735234042,-0.0017902011036040478
21,21,19215,55212,0.0009944164389128285,-0.0011285758363044497
22,22,10979,31367,-0.002851489640509063,6.295491629447127e-05
23,23,4391,12491,-0.0010933906122455022,-0.004127499788036893
24,24,6691,18779,0.0011039098408163204,0.0011050252504673443
25,25,5055,14169,0.003741854320983185,0.004917884658837388
26,26,6976,20325,0.0026597698385249424,0.00014121415728641053
27,27,6646,19159,0.0036576003346566357,-0.0009409978669455312
28,28,4693,13962,0.003962444520066056,0.009368673623113147
29,29,1665,5029,-0.005801333434264264,0.010468823557717718
30,30,4265,12208,0.002588404719409144,-0.006850243418590856
31,31,9353,27190,-0.004236672401645462,0.005353500185248049
32,32,3068,8540,0.005605924453874185,0.0025452484745860497
33,33,5031,14294,-0.0019180529491393359,-0.0024463004010733453
34,34,12351,36359,-0.003971135322285645,-0.0022765237076626185
35,35,3316,9445,0.0015792008337744271,0.005659510431942099
36,36,43976,127028,0.01270598754687534,0.003243232305848035
37,37,12155,33815,-0.005438038943262032,0.004011024533735335
38,38,6406,18423,-0.001663978566996722,-0.001175890980644552
39,39,3377,9523,0.0003774990070287237,-0.002390455338131093
40,40,2927,7787,-0.0012590009814314998,-0.0006346469097574308
41,41,12178,34901,0.004300233700059123,-0.0006144500776868123
42,42,7127,20281,0.00010680642515223801,-1.8215955058229283e-05
43,43,11724,35085,0.0006376501331908905,-0.0013772871524914704
44,44,57367,165059,-0.000979592714738299,0.0008119921718296408
45,45,5586,16141,-0.00047024530189366273,-0.004783388140787862
46,46,1060,3198,-0.004367117490377359,-0.0013744866527075474
47,47,6577,19145,0.0006628371469423749,-0.002444339274852364
48,48,9025,25233,0.0014169506307388367,0.0016904295826798892
49,49,1578,4455,-0.0010098494634347276,-0.0027329180392902407
50,50,8409,24476,0.0026559302924271614,0.0010406230239706268
51,51,8095,23720,0.0034255332322952444,0.0019231916122594195
52,52,6070,17719,0.0034728190360527184,0.003404051262532125
53,53,4245,12176,0.0034990553635265015,0.00033114193543345115
54,54,2770,8356,0.0006000263799833935,0.013001756927133573
55,55,7738,21871,-0.0016009070767012148,-0.000525341371992763
56,56,4641,12807,0.0017200698215796165,0.004448715413503555
57,57,8944,25113,0.0020586893847271913,0.001379475874235018
58,58,4932,14429,0.0003974512546431468,0.0006562599340713706
59,59,8798,25341,0.0010032722645032961,0.00483797021925665
60,60,60232,172771,0.01719841173645911,-0.006104666915571839
61,61,4101,11968,-0.016099224767180932,0.00504910353479639
62,62,7758,21982,0.0038234415045978343,0.006293784081852281
63,63,8718,25725,0.006681526036312228,-0.0014905066904028447
64,64,17313,49226,0.000654163366981459,0.0023616936823052043
65,65,7430,21138,-0.0008079556383620458,-0.0006130946774441454
66,66,3633,10242,0.008521479957665841,-0.0004295984135094963
67,67,7459,21273,0.0030907476898981096,0.0029976836723113014
