step,event,collected,total,x,y
1,1,2301,7879,-0.1220895212950891,0.006218820769419817
2,2,7082,24654,-0.12072239754306692,0.00110572898573708
3,3,1358,5071,-0.12000234867452135,0.0002600236497790869
4,4,1445,5459,-0.12520370595155708,0.009753448890103806
5,5,1898,6536,-0.12360680484720758,0.0010837787129978926
6,6,2364,8306,-0.12400311463620982,-0.0020482018322758038
7,7,40479,131841,-0.115048424232318,-0.0017254298882909162
8,8,7642,26851,-0.12264126150222454,-0.002657709793893575
9,9,4320,15155,-0.12006596740740742,0.0010439036033472221
10,10,777,2995,-0.12347438172458174,-0.0019013578951093952
11,11,532,2225,-0.1303653862781955,0.0025118453492481204
12,12,694,2561,-0.12232047060518733,-0.001105529266426513
13,13,4372,15429,-0.12088449640896616,0.0010668134891125343
14,14,2286,8869,-0.12353686001749781,-0.009275610581408574
15,15,1873,6841,-0.12344344292578752,0.00434985790742125
16,16,4564,15990,-0.12334961411042945,0.0022056152557186678
17,17,1432,5610,-0.12491233931564247,0.003456255662660615
18,18,4497,14607,-0.1218437184345119,0.00528703008436958
19,19,6114,21706,-0.12080834303238469,0.0029184985919970562
20,20,2176,8067,-0.12153955514705883,0.0006755551049172794
21,21,1324,4648,-0.12056762613293052,0.003985471293927493
22,22,2433,8570,-0.12277047653103165,0.0011474259313933415
23,23,7098,26573,-0.12240641491969569,0.002891228514798535
24,24,760,3087,-0.12551060657894736,0.003145613726842105
25,25,3890,12903,-0.11782814475578406,0.002234634297380463
26,26,1628,5427,-0.11912562985257985,-0.004609866030030712
27,27,401,1431,-0.1286220089775561,0.006752696324189527
28,28,8726,31240,-0.12212829231033694,-0.00477163162776232
29,29,139,537,-0.12741522733812952,-0.002194849877697842
30,30,1920,7070,-0.12147238416666667,0.003917888872083333
31,31,3618,12491,-0.12085499524599226,0.0015800769549806522
32,32,1840,6282,-0.12482868788043477,0.0007716534434782609
33,33,2446,8960,-0.12270278090760425,-0.006647252289574816
34,34,1948,6938,-0.12399272782340862,0.001687744841355236
35,35,1830,6278,-0.12214460633879781,-0.0011696948438251365
36,36,2881,10663,-0.12307429333564733,0.0029247134245852136
37,37,631,2454,-0.12411266957210777,-0.0012355913554675118
38,38,833,3150,-0.12326570540216086,0.0008563666581032413
39,39,2707,8987,-0.12048330469154045,0.000882753911636498
40,40,3428,11747,-0.11962436473162194,0.0010867168296470244
41,41,1378,5352,-0.12702593759071118,0.0018006875926705368
42,42,3177,10316,-0.12202011218130313,0.006782924385854579
43,43,1240,4578,-0.12095720532258065,-8.166598233870967e-05
44,44,4362,15750,-0.12300376499312242,0.003911823550944521
45,45,4187,14894,-0.12290990835920707,4.837385705755915e-05
46,46,4365,14494,-0.12201058767468499,0.008181071779457044
47,47,2841,10509,-0.12437520112636397,-9.509094178458283e-05
48,48,23077,79408,-0.11979686475711747,0.007938707555897257
49,49,3241,11648,-0.12278145226781857,0.004726245946880593
50,50,16376,49880,-0.08994468770939179,0.00048659242438996094
51,51,2454,8907,-0.12334173671556642,0.00042907727728198864
52,52,2627,7881,-0.113165698058622,0.008887121159634564
53,53,1625,5545,-0.12176566744615384,-0.009741692134030769
54,54,4057,14384,-0.12185162666995317,0.0059446104845033276
55,55,6621,23569,-0.12071297877964053,0.0016575576737456578
56,56,1630,5718,-0.12073801490797546,-0.0064203902121165645
57,57,1673,6053,-0.12359921554094441,-0.0021072478144112373
58,58,1142,4077,-0.12331847486865148,0.003949507136891418
59,59,1587,5493,-0.12394078197857593,0.0010466987844360428
60,60,4441,15766,-0.12392921143886512,-0.0013683423360369286
61,61,2520,8402,-0.12023103682539683,0.0008723963398412699
62,62,139,654,-0.13246817985611511,-0.010036830258992806
63,63,5069,18274,-0.12165486310909449,-0.005673210798317222
64,64,3843,12954,-0.12156218100442363,0.00024139163213374968
