step,event,collected,total,x,y
1,1,2085,6140,-2.5041470071942444,-0.001100061461055156
2,2,3770,10969,-2.5154633368700265,0.002037218015790451
3,3,4674,13099,-2.509777002567394,-0.00502707223042362
4,4,4962,14105,-2.5110371926642485,-0.00046671709393389767
5,5,6016,17778,-2.503303475731383,-0.0004264071201978059
6,6,17695,51160,-2.5101195806725065,0.002030107279535462
7,7,10128,29300,-2.511091558056872,0.0041416358565580565
8,8,6144,18217,-2.5123127701822914,-0.0004852256497021484
9,9,11384,32512,-2.510216666373858,0.0009026216922821504
10,10,9997,28309,-2.5088305401620485,-0.0009441203830609183
11,11,5467,15338,-2.511074382659594,-0.0011420475328150722
12,12,2630,7542,-2.5063972623574147,0.0010020449214410646
13,13,5088,14397,-2.509169141116352,0.0019043026043345124
14,14,5007,14433,-2.5186465767924906,0.0015981597972158977
15,15,1514,4389,-2.519375746367239,0.005335793132741084
16,16,12628,36889,-2.511364710959772,0.0027160508031571114
17,17,4949,14764,-2.512436550818347,0.006467087952859163
18,18,8235,22966,-2.5061240279295687,0.0020153825214884033
19,19,10492,29914,-2.5123082272207395,-0.0027229503178860083
20,20,3733,10887,-2.508516769354407,0.00024100634976962227
21,21,2460,6596,-2.5127038292682924,0.003121538304471545
22,22,6722,18828,-2.510482804224933,-0.002703843317688188
23,23,7116,20301,-2.5127603133783025,-0.0033575399669800447
24,24,10778,31797,-2.5149321655223607,0.0024119356429448875
25,25,16219,45882,-2.508920794746902,0.0017745108393871385
26,26,16604,45910,-2.5103171530956394,-0.002532139204169658
27,27,1165,3216,-2.5106871587982833,-0.00021858262635193133
28,28,30330,85969,-2.5063748367952523,0.0046209789230276955
29,29,4926,14006,-2.5101071335769385,0.002785329237762891
30,30,2767,7626,-2.5072427466570293,-0.002121908330773401
31,31,8962,26212,-2.515269810310199,0.004979384217708882
32,32,5770,16307,-2.5094179584055456,-0.00439490634119584
33,33,1508,4060,-2.507973952254642,0.001988659022159151
34,34,9072,26208,-2.5056185559964725,0.0036780626218019183
35,35,8540,25149,-2.5122521440281034,-0.0009063639473641686
