step,event,collected,total,x,y
1,1,5821,20239,-0.0005352160811029033,-0.12234687747809656
2,2,727,2412,0.0020647654123796422,-0.11842918390646492
3,3,415,1607,0.004856835713012048,-0.12390460746987952
4,4,4573,15538,0.005119323290225235,-0.12061878650776295
5,5,159,645,-0.0020888023194968555,-0.1288240150943396
6,6,9438,33004,-0.0011765036716656072,-0.12183269667302395
7,7,6465,23301,1.8611902112915695e-05,-0.12257773532869297
8,8,1994,7259,0.0016729423966900703,-0.1245906370110331
9,9,6803,23615,-0.000871196249461855,-0.12131461334705278
10,10,7730,26297,-0.005336953626829237,-0.12107603835705044
11,11,3588,11580,0.007607025078086956,-0.1200338853400223
12,12,3990,14759,-0.0012919954429448622,-0.12385157518796992
13,13,3145,11807,-0.0008119154839841017,-0.12458463087440382
14,14,527,1997,0.0013734001214421253,-0.12346451973434534
15,15,1242,4420,-3.299233639291447e-06,-0.12152497512077294
16,16,1259,4596,-0.00039095382549642576,-0.12320564948371723
17,17,3227,11613,-0.003018109201667183,-0.12171811983266191
18,18,530,1974,-0.0024409725246226414,-0.12514035773584906
19,19,1112,4297,-0.0029837877195143885,-0.12534598174460432
20,20,3462,11503,0.0011013230749277875,-0.11734418974581166
21,21,1671,5539,0.0026240274569718732,-0.12268606008378218
22,22,1310,4513,-0.007655862465877863,-0.12192523053435114
23,23,1192,4727,-0.008143041466552014,-0.12409168892617449
24,24,2624,9254,-0.0018897842759717986,-0.11941440019054878
25,25,1470,4989,0.008197070886816326,-0.12347102605442178
26,26,478,1595,0.0030287364874476987,-0.12149959518828453
27,27,2671,8899,-0.0032730723101460123,-0.12062345481093224
28,28,2142,7758,-0.009313371523319328,-0.12263514757236228
29,29,4631,15290,0.002521549003519758,-0.12286423161304254
30,30,1447,5403,-0.008239798463213545,-0.12434712653766414
31,31,29,127,-0.001927947172413793,-0.13326510344827586
32,32,1092,3896,0.004006029954487179,-0.12492956245421247
33,33,1759,5975,0.0008423624313814667,-0.12230343194997158
34,34,2652,9559,-0.009102345836093515,-0.12359917398190044
35,35,2907,10812,0.00036976195249398004,-0.12214014957000345
36,36,1380,4736,-0.007238380046862319,-0.12443487311594204
37,37,1715,6087,0.002053421324314869,-0.1189200358600583
38,38,3001,10817,-0.00412553436661113,-0.12082068643785404
39,39,60,248,-0.0016329803083333333,-0.12867109999999998
40,40,3056,11407,0.00024195514496073298,-0.12451698527486911
41,41,2538,8874,0.0006471549517100078,-0.12014861733648542
42,42,3869,13140,0.0005381951580770225,-0.1204142581545619
43,43,6590,22284,-0.0030312387368148707,-0.1207284151138088
44,44,1332,5002,0.006634836786111111,-0.12365957905405404
45,45,3436,11882,0.002717595223669965,-0.12328722692083818
46,46,3254,10521,0.0028041355080516287,-0.12202761622618316
47,47,9904,33916,-0.0034046917350201936,-0.119462520203958
48,48,3605,12533,-0.004283053148932039,-0.12090624773925103
49,49,2348,7680,-0.0013359263387563885,-0.1221337145229983
50,50,1209,4190,0.006945030161695616,-0.12363084168734492
51,51,4380,15217,-0.00043835818986301373,-0.12026156376712328
52,52,3345,12648,-0.0005556580117787742,-0.1234964820328849
53,53,730,2847,0.0001736431194520547,-0.12816750561643836
54,54,1076,4457,-0.005693606071096654,-0.127050830669145
55,55,1489,5817,0.00287882595161182,-0.12647248381464068
56,56,2690,9959,0.0032044790308736063,-0.12508252936802974
57,57,1980,6870,0.00630760171860606,-0.1228219132828283
58,58,17434,60865,0.0029580860874194106,-0.12069623392222094
59,59,840,3268,0.0006264960741666668,-0.1260255630952381
60,60,1130,4724,0.004356420375486726,-0.12494586867256637
61,61,435,1482,-0.0037488105498850576,-0.1172524416091954
62,62,1027,3940,0.0005892338958130478,-0.12472137994157742
63,63,2726,9487,-0.0017750122419295672,-0.12339071478356567
64,64,3877,14198,0.006694230456120712,-0.12215321570802166
65,65,3901,13859,-0.0006623017132709561,-0.12206325157651883
66,66,5643,19552,0.004172437462528797,-0.12134990476696793
67,67,15023,53104,0.005757934405921187,-0.12125843995872995
68,68,2150,7773,-0.002093722906232558,-0.12253864330232558
69,69,1509,5191,-0.003959472791053678,-0.12162998522200132
70,70,3776,12575,-0.0007805654858185911,-0.11898151822033898
71,71,2350,8842,0.005254237283289362,-0.12229275740425533
72,72,4270,15155,0.0036854065960653395,-0.12345202932084308
73,73,2100,7637,-0.00016252790085666665,-0.12390318880952379
74,74,3256,11195,0.0012716337593028256,-0.12277735648034398
75,75,1346,4615,0.005444356200921248,-0.12109540824665675
76,76,1080,4320,0.0023927859630555556,-0.12383683287037035
77,77,662,2596,-0.005236020990634441,-0.12590131873111782
78,78,6009,21832,0.002447152540612415,-0.1223977853553004
79,79,5731,19725,0.0023894432829453848,-0.12278669218286511
80,80,1496,5554,0.009858658843382353,-0.12463244338235294
81,81,1045,3873,0.009571799059617225,-0.12343011684210527
82,82,1491,5887,0.006005573927028839,-0.121621269416499
83,83,1902,6883,0.0035490064390115666,-0.121774010042061
84,84,1167,4315,-0.005214327636846615,-0.1210177354755784
85,85,10248,38634,0.0030548478840944577,-0.1229920212529274
86,86,1069,4196,-0.0022566494945650143,-0.1253060245088868
87,87,1883,7284,0.0025595960735475304,-0.12084504200743496
88,88,1010,3500,0.00399694823930693,-0.12176279722772278
89,89,2417,8467,0.011129303393471245,-0.12221258212660323
90,90,3659,12724,0.0019475225464361846,-0.12215232998086908
91,91,715,3061,0.004732849423636364,-0.1241504572027972
92,92,4420,15951,0.003950250693350679,-0.1239250063800905
93,93,1899,7464,0.005412044884323328,-0.12740038904686676
94,94,2644,10477,-2.469304122125569e-05,-0.12548054572617248
95,95,2571,9053,-0.0005835062846752236,-0.123681957487359
96,96,3022,11001,-0.0022839702534083388,-0.1209379638318994
97,97,206,988,-0.0026402299223300973,-0.132302
98,98,2578,9174,0.004090497994724593,-0.12109247389449185
99,99,1019,4012,-0.002917314973503435,-0.12375550343473994
100,100,3240,11570,-0.00342652545816358,-0.12163269709876542
