step,event,collected,total,x,y
1,1,18296,52824,0.0956615139538697,0.0016846669611805859
2,2,3112,9403,0.09822919103470436,0.00012230185828406167
3,3,8481,23696,0.09415354730574226,-0.0002597136915021813
4,4,12716,36134,0.09744344009672853,-0.006325124368431897
5,5,10178,29938,0.09697764272745137,-0.0027844677811270486
6,6,2837,8577,0.09326817254141699,0.005114508182442721
7,7,8261,23851,0.10056722712746641,-0.0020406439803474156
8,8,1608,4995,0.10458115049751245,0.007109678139552238
9,9,4177,12157,0.099636456068949,0.006680137896614556
10,10,8307,24786,0.09695663894306007,0.0011825126644564826
11,11,15742,45598,0.09778077987549232,0.0011628004160799137
12,12,9540,28110,0.09960208987526205,-0.0031184516509989517
13,13,5388,15809,0.1024012041017075,-0.002579859594174091
14,14,5443,15674,0.09727377993753446,0.00718527119168014
15,15,7463,22209,0.10012917791772746,0.0007379777088168297
16,16,18574,54053,0.09407815932777,0.0010892852848203402
17,17,4291,12389,0.0985327259147052,-0.009416380251848055
18,18,5514,16639,0.1005717912404788,0.0036491397352792893
19,19,21560,62539,0.09604590258812615,-0.0033772224888682285
20,20,3088,8696,0.09727403259067356,-0.0009812304444009067
21,21,4479,13112,0.09944864295601698,0.0012273211976548337
22,22,2102,6175,0.10115888482397717,-0.004157591641970979
23,23,8105,24141,0.10015428859962987,0.0051467835051314005
24,24,1343,3721,0.09354005547282204,-0.004067278231198809
25,25,9400,27290,0.09333513027659575,-0.001500528986824468
26,26,5162,14871,0.09845098758233242,-0.0006032164381925611
27,27,3284,9455,0.09656740764311815,0.0029066271019183923
28,28,4803,14288,0.09937538340620446,0.0016874562890006246
29,29,16289,47902,0.09975904117625392,-0.0019113724389993247
30,30,8124,24618,0.1042895089611029,0.0018322351533217628
31,31,6106,17643,0.09958602402554864,-0.001144967231354078
32,32,3850,11486,0.09887470836363638,-0.004600024801916883
33,33,12062,35316,0.09205327735201459,-0.002888718461813961
34,34,13932,41279,0.09937687544501865,-9.157449649296583e-05
35,35,10612,30763,0.09722936880701093,-0.0016041985729975498
36,36,5803,16458,0.09581790036188179,-0.004517740971473376
37,37,3958,11454,0.09620900560889338,-0.000647648082695806
38,38,11701,33958,0.10057460426459278,-9.007213202196395e-05
39,39,6578,19617,0.10416418491942839,-0.001435461633207662
40,40,2966,8714,0.09695701773432232,0.00030620462665205666
41,41,7106,20417,0.0989891798902336,0.0024859077557556996
42,42,9727,28394,0.0951401786367842,-0.0009197816942533156
43,43,8992,26474,0.10326061826067616,0.0032563650281416815
44,44,3930,11486,0.0967804172519084,-0.0015419483561557252
45,45,4848,13689,0.09815197452557756,-0.00010472272258663368
46,46,4156,11775,0.09659084513955726,0.000997075236236766
47,47,7044,20063,0.10034599122657581,-0.003480453298188529
48,48,15007,43705,0.09768647489038448,-0.009309284984599188
49,49,6633,19606,0.0996278514699231,0.0035466410635745516
50,50,8401,25068,0.1011862525889775,0.003709963882253303
51,51,6884,20303,0.0985509260313771,0.00090318335886258
52,52,5967,17717,0.10077878924082453,0.000449228976892911
53,53,3569,10795,0.10488878246007284,0.001489970341358924
54,54,4052,11858,0.09911656034057255,0.0049719638853923985
55,55,7049,20202,0.10008792519506313,-0.0027741591479202724
56,56,1808,5169,0.10042704939159293,-0.0017590864688716813
57,57,4353,12852,0.09900233939811624,9.227434479669175e-06
58,58,9591,26280,0.09396711411740173,-0.008659329006457096
59,59,9091,26083,0.0992752944890551,-0.00029084355628643716
60,60,2246,6201,0.10049982533392698,-0.0032296410208370436
61,61,3152,8510,0.09474147890228427,-0.0010829442306535533
62,62,2466,7104,0.10738435239253853,0.006463557170815085
63,63,1843,5175,0.09930345979381444,0.008513868317140532
64,64,8267,24767,0.098351447635176,8.119803655255837e-05
65,65,1764,5285,0.09942427171201815,0.0041325813200113375
66,66,6646,19385,0.10073381066807102,-0.004586146659313874
67,67,4620,13996,0.09676495046103896,-0.0043343260264285715
68,68,7992,23206,0.10007326549049049,-0.001592791058023023
69,69,4880,14390,0.09855107473360657,0.0031381345687540984
70,70,9812,29041,0.09255472499011415,-0.00027154597429769666
71,71,7186,20721,0.0962521475507932,0.0015758402703145006
72,72,3687,11042,0.09520826692704096,0.009485801235907242
73,73,5620,16888,0.09155229234875444,-0.005351715866450178
74,74,9605,27586,0.0975026932535138,-0.0006112125462571578
75,75,9688,28004,0.0956331838563171,-0.005998151079629955
76,76,12124,35131,0.09674614063840316,-0.0006058206753703398
77,77,9628,27561,0.09979562788741173,0.002803933898898006
78,78,2474,7089,0.09871568843977364,0.005430663103961196
79,79,4914,14644,0.10337282767602768,0.002981607366347985
80,80,4197,12415,0.10048648622825827,0.007739564956621397
81,81,11000,31195,0.10119276153636364,0.0017101214259800002
82,82,2012,5538,0.103967112027833,-0.006074486138565557
83,83,5383,15499,0.10547258224038639,-0.0010667802348077282
84,84,2829,7871,0.10245137723577236,0.005641217834323082
85,85,5546,16648,0.1029613282365669,0.0036701473706545256
86,86,117139,338074,0.07527693054338094,-0.0130541584675998
87,87,6311,17232,0.09628426636032324,-0.0008600721604644273
88,88,5883,17602,0.09558794210436852,-0.00023094377153153153
89,89,7538,21838,0.09607342647519236,0.010274780159487927
90,90,1585,4879,0.0974386890851735,0.0054328836808832815
91,91,8126,23637,0.0949622721265075,0.0031338028561063254
92,92,7398,21610,0.09990580486618005,0.0028752172734956747
93,93,5237,15617,0.09683545002864236,0.00865033191920737
94,94,14938,43491,0.10213276678939616,-0.0023835716306152095
95,95,6789,20327,0.09998488088083665,0.005326418496503167
96,96,3003,8888,0.09729508235098235,-0.0025154958088478186
97,97,15870,46362,0.09798401187775678,0.0006924319950320101
98,98,5882,17208,0.0986870646548793,-0.004145948032732234
99,99,4595,13908,0.10286529734494015,0.003216334560163221
100,100,10322,29852,0.0981894787928696,0.0010831584515268357
