step,event,collected,total,x,y
1,1,5683,16854,-0.0019689090146084815,2.507434421960232
2,2,6889,20767,0.005102130228875018,2.507309425170562
3,3,4500,12858,-0.002759196396708889,2.5127869666666665
4,4,6661,19082,-0.0013455708532202372,2.510448351598859
5,5,1704,4675,0.0006882145730633802,2.5178652875586853
6,6,16164,46677,0.00021231302332590945,2.5106637298935905
7,7,5598,16494,0.0007756762801697034,2.5058276170060734
8,8,14544,41610,0.0017194789406277501,2.5110316838558857
9,9,4931,14133,0.0017698927873757858,2.510400608395863
10,10,8473,24176,-0.0038407536898831585,2.5098730260828512
11,11,6267,18149,-0.0018239954080612733,2.5122152656773578
12,12,3700,10611,0.0020377066200756755,2.5150936432432434
13,13,19776,55636,0.004021157081649474,2.5129574534789643
14,14,4053,11569,-0.002028302746459413,2.5159534369602765
15,15,2941,8185,-0.0010146294986739205,2.5148941006460386
16,16,7289,21064,-0.0008050988114048566,2.5070685567293185
17,17,3305,9410,0.000585001497881997,2.5157051921331317
18,18,4088,11814,-0.004053264377265166,2.515045633561644
19,19,480,1254,-0.005645076501041666,2.5142846666666667
20,20,8264,24891,0.007390798644034366,2.505479165053243
21,21,9077,26279,-0.0030069434462410487,2.510383155227498
22,22,18217,52135,-0.0014222572799225998,2.510254407970577
23,23,33995,97465,-0.005364221245235182,2.5065828736578912
24,24,2275,5986,0.003641752340426374,2.5102816175824176
25,25,4612,13225,0.0022264625870099743,2.5018618169991327
26,26,4374,11764,0.0009443330283904894,2.498100436671239
27,27,7668,21225,0.0014045681829029735,2.5054345409494
28,28,3874,10642,-0.0009432932473670625,2.5102716907589055
29,29,4411,12445,-0.011213084119970528,2.5118613987757876
30,30,1860,5502,-0.004005758036236559,2.514287741935484
31,31,4112,10949,7.70705484557393e-05,2.508705946011673
32,32,5001,14042,-0.000876940288180364,2.512993661267746
33,33,10612,30469,-0.001409708581607614,2.5063049199019978
34,34,8521,24749,0.007554375534770567,2.507936886515667
35,35,8640,24987,0.0007158019726412036,2.5148481747685185
36,36,6367,18256,0.004229724780744464,2.5135830281137115
37,37,5558,15751,-0.0037471669017326375,2.50974262504498
38,38,10067,29340,0.006371870588747393,2.510670785735572
39,39,1801,5049,0.006646946333592449,2.5079469683509164
40,40,11764,32817,0.0033726522865479428,2.509975252465148
41,41,4026,11535,0.008189470977232986,2.5066623770491803
42,42,6396,18249,0.004183389917850219,2.5101429487179487
43,43,13136,37837,0.0008887782799908648,2.5040512134591966
44,44,2427,6953,0.0009712294545529461,2.5101950597445404
45,45,5688,15568,-0.003402283202649437,2.5058661409985934
46,46,4300,12104,-0.004387490645969767,2.5094499767441865
47,47,1549,4596,0.00597401939444803,2.5088489025177534
48,48,4816,14017,-0.00014411227736918608,2.507719796511628
49,49,2536,7255,-0.0012188012518966878,2.5102950985804418
50,50,5722,16713,-0.003387285461723174,2.5133163806361414
51,51,2624,7184,0.0009285501122446646,2.5207698589939023
52,52,8089,23863,-0.00044007449060576087,2.50511481147237
53,53,1818,5716,0.0011381460598349834,2.510856501650165
54,54,3150,8852,-0.008361983409333333,2.508545276190476
55,55,6994,19908,0.0008997473813683157,2.5124905719187876
56,56,3142,8841,0.0032034667672469768,2.5133647867600253
57,57,4841,14048,-0.0007501164815947119,2.5072412332162775
58,58,9789,28644,0.00032447412245581773,2.512321080804985
59,59,10970,30948,0.0030300458751020966,2.5120799908842297
60,60,5360,15320,0.0017526618629738805,2.5136389608208956
61,61,761,2264,0.0032439285478318004,2.507794520367937
62,62,3049,8973,-0.002846143085208265,2.5132321285667434
63,63,5373,15082,-0.005258154897595384,2.5071802810348034
64,64,3225,9171,-0.009633127324133333,2.511281280620155
65,65,5733,16042,-0.004517868978627246,2.5023802773417056
66,66,3238,9118,-0.0017851745296973442,2.513428733786288
67,67,3957,11379,0.000698091283661865,2.51185342178418
68,68,1798,4784,-0.004343379984938821,2.497956579532814
69,69,3885,11020,-0.006277790772849421,2.510380316602317
70,70,5647,16676,-0.0012593959102213564,2.507364411191783
71,71,7911,22986,0.005107170070758438,2.5178179711793702
72,72,8143,23047,0.005614287562632936,2.509963562569078
73,73,2873,7966,-0.005190078873296206,2.503607633136095
74,74,8748,24757,-0.0038399863612437126,2.5058801211705535
75,75,4892,13716,0.0024316522133973834,2.5097305907604253
76,76,2911,8905,0.004778437003545174,2.5187910821023705
77,77,6004,17776,-0.006582177053197868,2.511097076948701
78,78,20320,56549,0.0012942430764812992,2.5087648961614173
79,79,3235,9716,-0.003690364538107573,2.5158406182380215
80,80,7905,22482,0.002647179404420114,2.5090187084123974
81,81,10794,31343,-0.0015936990312618122,2.5114899073559385
82,82,3762,11011,0.004845271490371345,2.5171177192982457
83,83,4832,13643,0.006953326667336507,2.5161919908940398
84,84,2168,6180,-0.0017488085479243542,2.498824225092251
85,85,1892,5332,-0.0009164549552536997,2.5098047938689216
86,86,4960,14336,-0.005681550909005847,2.5061853487903227
87,87,6289,18113,-0.0033856470141707742,2.50868409286055
88,88,4602,13143,0.0027886457053215995,2.5130568122555412
89,89,9479,26924,-0.0025618391026635723,2.5065311003270385
90,90,2947,8172,0.0019778592483508653,2.504150145911096
91,91,9510,26730,-0.002658763988099895,2.5078245120925344
92,92,2330,6919,0.006167554672145923,2.5166426223175966
93,93,12146,34899,0.000918864758615182,2.5080097241890336
94,94,1483,4212,0.00019774933214430213,2.51388955495617
95,95,4567,13680,-0.006500363689674404,2.508579362820232
96,96,3768,11295,0.00011320641878980889,2.5091926884288744
97,97,4374,12331,-0.00017855917741197986,2.5079679515317785
98,98,7550,21441,0.0005308899658185431,2.5033865245033113
99,99,3055,8735,-0.00014313978527004907,2.5119547495908345
100,100,6047,17281,-0.0006515188474268232,2.5078886191499916
