step,event,collected,total,x,y
1,1,2216,6807,0.10020401231949458,-0.003271142848912455
2,2,4934,14382,0.09894357918524524,-0.004383513229736522
3,3,5909,16774,0.10330054843459131,-0.0023466177477661195
4,4,1292,3711,0.08572503931888545,-0.01805354255356037
5,5,10153,29481,0.09750286034669556,0.00726430474523589
6,6,6876,19816,0.1025706280104712,0.003178568860689354
7,7,8139,24702,0.1011035196277184,0.0013630337008674284
8,8,5139,14663,0.0969114147694104,0.0024478800506791206
9,9,4059,11723,0.09629551569352057,0.005614989393488297
10,10,3320,9346,0.09261915602409637,0.006465405360981928
11,11,773,2208,0.09936039081500646,-0.005667756656494179
12,12,3176,9369,0.09421838066750629,0.004424110804596978
13,13,3564,9893,0.09470793100448935,0.0009008234246402918
14,14,9684,28076,0.09990054945270549,0.00023008734674514661
15,15,2618,7832,0.10290456955691368,-0.006708181959889228
16,16,6915,20002,0.09506586429501085,-0.011213252932834417
17,17,6798,20085,0.09879263081788761,0.001934181009644013
18,18,5640,16520,0.1023155034751773,0.0009864594312943263
19,19,3881,11603,0.09878395874774543,0.005672236034112342
20,20,7799,23412,0.10188397971534811,0.0004876761995717399
21,21,14929,43713,0.1000620109049501,0.0007767118137091567
22,22,9596,27357,0.10081193601500625,0.0035954229216576695
23,23,6551,19140,0.09650908235383912,-0.0021961847322042437
24,24,9635,27659,0.09798071296315516,-0.0009020212244562533
25,25,1297,3907,0.10050636445643794,0.006188438998612182
26,26,2512,7045,0.09828621560509554,-0.0028160593113853503
27,27,5456,15965,0.10414427846407624,-0.003156313463778226
28,28,2448,6697,0.10326777749183007,0.00012411112825163394
29,29,2175,5983,0.09909460349425288,0.0001000932663402299
30,30,3273,9551,0.10050090861594867,-0.0019255779560953252
31,31,2476,7182,0.09914797245557351,-0.0006144130236389338
32,32,3198,9519,0.10464528896185116,-0.0027998604572858033
33,33,5902,18003,0.09397279745679431,0.0016293711853947815
34,34,5987,17370,0.09896042831134125,0.0021820139279054617
35,35,1987,5302,0.0916318354202315,-0.004106000319224963
36,36,9670,27923,0.09875956347466391,-0.0004893194369172699
37,37,5794,16743,0.09280854529168105,-0.002626295371820849
38,38,5525,15715,0.09895063871493213,0.0002111933391366516
39,39,1730,4838,0.10138687887283238,0.001934667895351445
40,40,9497,28429,0.09739316817942509,-0.006226237063223123
41,41,9916,28942,0.09809532828761597,0.00014500786766407826
42,42,6804,20361,0.10628980282186949,-0.0003262959824368019
43,43,4035,11178,0.0928412624039653,-0.006549215919714994
44,44,9977,28641,0.10211368696000801,-0.0008243160371785106
45,45,6129,17945,0.10187645405449501,0.0013360146937477567
46,46,3124,9502,0.09993723178617159,0.0020096207054033292
47,47,3082,8561,0.10414396576898118,0.0010181388244234265
48,48,7688,21537,0.10143028813735691,0.0056496696916519245
49,49,12452,36738,0.10194362283970446,-0.0018517186047598778
50,50,9191,27340,0.09945260930257861,-0.0024595930079854204
51,51,20524,58875,0.1005976603293705,-0.0001625758109684272
52,52,3489,9601,0.0931472902264259,0.008202720515075953
53,53,3048,8741,0.0996421277395013,-0.0007035930416666666
54,54,5697,16512,0.09784181653501843,-0.0035091466697682993
55,55,6851,19874,0.09900478446942053,5.952852720916656e-05
56,56,9185,26849,0.0961192134458356,-0.0008326850083530756
57,57,16961,49008,0.09742130064265078,-0.002492743157360297
58,58,16038,46907,0.10238462431101135,-0.0008570414558941264
59,59,604,1863,0.10223994552980133,-0.0005234444139072849
60,60,17811,50015,0.09703317605187804,-0.005554253218557071
61,61,10102,29363,0.1009995805979014,0.0029978766932904372
62,62,12489,35828,0.09738803416686685,0.0009166838219316998
