step,event,collected,total,x,y
1,1,3524,10726,0.0014678552446083996,0.005723582414897844
2,2,5044,14446,0.0014954807468249406,-0.007586889786643536
3,3,9045,25577,0.00184504496537424,-0.0022432281568048646
4,4,4179,12309,-0.0024358582875568316,0.007362619547611869
5,5,4393,12827,-0.00245151983023674,-0.0014783483672683815
6,6,9771,28738,0.002292536721713233,-0.0014217526017316548
7,7,1167,3591,-0.0008278923744558698,-0.006359933514455869
8,8,3552,10138,0.0034859571735160475,0.0008609778452449325
9,9,7922,23064,-0.0008992120688475132,-0.002459882650338046
10,10,5019,14391,0.0018967099798944014,0.0038867460827336124
11,11,3888,10693,0.0008827574940586418,-0.0006675154522968106
12,12,8171,24138,0.00018979009772365684,-0.003141334880238037
13,13,10555,30003,-0.00014362321652581714,-0.0033768342277839883
14,14,4840,13597,-0.0015300200581611569,-0.006827738985849174
15,15,5989,17299,0.0037914288655501757,3.326849523810317e-05
16,16,35816,104385,-0.007787870597433465,0.005672438879040847
17,17,14483,40669,0.0004963199044942346,-0.002717548535047297
18,18,9138,25996,-0.0007716396050798862,0.00796760593339571
19,19,8466,23937,-0.0018965846956154027,-0.0012964017287101345
20,20,97690,282961,0.05759284423969004,-0.27650620663416325
21,21,9234,26305,-0.006281768249260342,-0.004617504269741065
22,22,7672,21838,-0.004095981215444473,-0.00033876775812565174
23,23,11962,34390,0.0006095489831165357,0.0016839559745025915
24,24,11156,31881,-0.002966509314331302,-0.0027439950996952134
25,25,2491,7384,-0.0039824171941389,-0.0031323200312725814
26,26,3334,9973,0.004076762556169766,0.003432317088395021
27,27,6143,17485,0.003787260066765424,-0.004717317021075696
28,28,6711,18797,0.009562834513167933,0.001736148330117717
29,29,16768,48230,-0.002066544225585639,-0.0004458977765237357
30,30,5548,16180,-0.0028798581544340306,-0.00113326114444845
31,31,9193,26461,-0.002780975798411835,-0.0031926513506972697
32,32,2521,7200,-0.009396452665850853,-0.004580279789869099
33,33,3087,8829,-0.0012130122386783285,0.0006052166624392614
34,34,5349,15369,-0.000556093491699383,0.004897893121286222
35,35,4645,13789,0.00027784688282023683,0.004179192813300323
36,36,5123,15160,-0.006192240459994143,0.0006070491535194221
37,37,3638,10224,-0.00014745421244639914,-0.006848241129818582
38,38,16747,47742,-0.00278460583318266,0.0008683699413336716
39,39,19390,55205,0.0031039445648846312,-0.0007035273498800413
40,40,5347,15266,0.0027854786567420983,0.00462925304865158
41,41,4828,13482,-0.0035238494544241926,-0.0017682950541837198
42,42,9643,28135,-0.0005166248117483149,0.0011546337351000726
43,43,3982,11096,0.0025427227675539933,-0.0023184044427124557
44,44,14584,42089,0.005067640509729156,0.0006567970511389193
45,45,5615,16220,0.0025925919440694567,0.0012801803520587711
46,46,21364,60997,0.003572580540548633,0.0025994337304704645
47,47,10046,29125,-0.000734302972546287,0.0010444095849887417
48,48,31447,90114,0.002905895946200401,-0.005123078892982797
