step,event,collected,total,x,y
1,1,1678,6013,0.11926435500595949,-0.000537840142568534
2,2,3507,12623,0.12084014770459083,0.0006237587061448532
3,3,1588,5357,0.12377165793450881,-0.0026143112302896726
4,4,1185,4656,0.12405080489451477,0.00419587316335865
5,5,4638,15637,0.12077672733937042,0.0006009901140577835
6,6,2585,8899,0.11998235404255318,-0.0012654591646344294
7,7,5701,20587,0.12253251296263813,0.0019673515317084724
8,8,1904,7233,0.12350852647058824,0.0006705964858193278
9,9,3594,12388,0.1248877090984975,-0.0022784422995826377
10,10,4178,14553,0.12415047879368117,-0.0004327207616778363
11,11,1479,5629,0.12428242028397567,-0.0003972773298850575
12,12,4503,16062,0.12298408714190541,-0.00010992413550966021
13,13,404,1571,0.1250266146039604,-0.0014159567698019799
14,14,1984,7054,0.12134924813508065,-0.0026055744505544356
15,15,1084,3993,0.12391592804428044,-0.005412344364760148
16,16,2266,8489,0.12342702784642541,0.0011659741917034421
17,17,2917,10645,0.12182932996229001,-0.003140643702420295
18,18,2121,7851,0.121080314427157,0.00328211497883074
19,19,11932,42668,0.120685872753939,-0.003640585380770617
20,20,1115,3832,0.11781447542600898,0.002827807344573991
21,21,1509,5741,0.12627709522862823,0.004518305265473824
22,22,1281,4243,0.12051434676034348,0.0007054611128727556
23,23,2185,7823,0.12229202819221968,-0.0008847857467276888
24,24,362,1364,0.1274578629834254,0.006265750436740332
25,25,2524,9437,0.12335544001584788,-0.0008988176916402536
26,26,2046,7494,0.12075212434017595,0.0006859790980694038
27,27,4542,16613,0.12179808333333333,0.0008904059292822545
28,28,3324,11549,0.11708436230445247,-0.004787951090505415
29,29,2582,9714,0.12330696878388846,0.001797412885805577
30,30,3937,13982,0.12098665102870206,-0.003557847635816612
31,31,2712,9737,0.12139491836283185,0.0037748406005199114
32,32,7238,24628,0.12107293199778946,-0.0021735406010468363
33,33,7186,25622,0.12164619894238798,0.0013139878923698859
34,34,2827,10156,0.12326170732224974,0.0035740215642023347
35,35,2230,8430,0.12154070623318385,0.00604859946866861
36,36,925,3063,0.11796933459459459,0.006959845622118919
37,37,838,3036,0.12427672386634844,-0.0028598063915274466
38,38,699,2431,0.12224140243204579,0.008469299709585123
39,39,1815,6611,0.1237793197245179,-0.005569194978419835
40,40,1174,4113,0.12069285357751278,-0.0029449181534071554
41,41,1863,6115,0.12085292104133119,0.010917919139116479
42,42,960,3740,0.12525586770833333,0.00393369410875
43,43,1168,4173,0.1224996223458904,-0.003195126135359589
44,44,964,3858,0.12430700570539419,0.0002696945857883817
45,45,7115,25885,0.12225406314827829,0.0007759927797947997
46,46,874,3563,0.12464557196796339,0.001691350738443936
47,47,2758,9667,0.1211852340826686,0.005032059499347353
48,48,1201,4243,0.12193378992506244,-0.004268298958201498
49,49,4006,15278,0.12458116360459312,-0.0007273158701120819
50,50,922,3850,0.12629212006507592,0.0019394872272234275
51,51,3289,11465,0.12246484858619641,-0.006711010891699605
52,52,2451,8745,0.12076061309669522,-0.003868237318400653
53,53,1052,3867,0.12442228212927756,-0.006380607462595057
54,54,4886,17891,0.12132406133851821,0.002128712845014327
55,55,683,2824,0.12480251039531479,-2.8191640556368955e-05
56,56,4026,14898,0.12192318293591654,0.0024679182273224043
57,57,1545,5355,0.12003808284789644,0.00020479945859546935
58,58,6299,23386,0.12240589372916336,0.0012431114846705826
59,59,7052,23695,0.11872081686046512,-0.045458806030478444
60,60,1257,4629,0.12264427533810661,0.002041868947732697
61,61,526,2175,0.12910672756653993,0.002048643730608365
62,62,2877,10991,0.12385101407716372,-0.004616969919603754
63,63,1552,5323,0.12083680528350516,0.0012829767287757731
64,64,9300,33236,0.12158202663440862,0.002474657029289247
65,65,2085,6791,0.11477558494004796,-0.00020239629158705033
66,66,2255,8437,0.12059501760532151,-0.00028486581143680716
67,67,6091,21319,0.1205409583319652,-0.0001418023484353965
68,68,1957,6884,0.121528686407767,-0.0007192854635769034
69,69,1897,7182,0.12335983979968372,-0.005044697869667897
70,70,1163,3974,0.12387525288048153,0.004095770308254514
