step,event,collected,total,x,y
1,1,4482,17488,0.002297568919366354,-0.12565636164658633
2,2,2468,9612,-0.004596265740547002,-0.1254033877228525
3,3,3281,11132,-0.00813662105161841,-0.12090671264858276
4,4,4614,16547,5.358587218248807e-05,-0.12202250784568705
5,5,2624,9477,0.0017573182052591464,-0.12420935129573171
6,6,11621,40129,-0.0065557053792540225,-0.1207048200154892
7,7,2678,9207,-0.002623327566691561,-0.12097613603435399
8,8,2296,8290,-0.000864775968554007,-0.12209371837979094
9,9,3831,13245,-0.0008648772221498304,-0.12264026969459671
10,10,16255,57082,0.0031720221846662567,-0.12156407161488773
11,11,990,3307,-0.0013319547230303032,-0.12364078323232323
12,12,3013,11227,-0.0035534858642582144,-0.12334575044805841
13,13,1308,4621,0.004187402706882263,-0.12050599480122325
14,14,1975,7271,0.0016701783406075949,-0.1260812825822785
15,15,1300,5011,0.0055392579369761535,-0.12194990184615385
16,16,246,932,0.0012297570302845528,-0.12633629634146343
17,17,2588,10102,0.002166750267859351,-0.12208904006955176
18,18,769,3128,-0.00020064246150845245,-0.12547855526657997
19,19,595,2558,0.012194412868571428,-0.12704352302521008
20,20,3232,12064,-0.0022482330658539604,-0.1221087885210396
21,21,4353,14653,-0.002534598127064094,-0.12172265364116701
22,22,5183,18245,-0.0016175226209183872,-0.12042662845842175
23,23,1350,4626,0.018435429424592593,-0.11108975288370371
24,24,1703,5898,-0.0012350058907222548,-0.12338706952436876
25,25,763,2989,-0.0015517281514941025,-0.12660318086500655
26,26,2055,6935,-0.002006581193625304,-0.1193762208759124
27,27,1121,3756,0.0025808428090098126,-0.12266550169491526
28,28,2524,8490,-0.0035637441349445327,-0.12218425843898573
29,29,2430,8667,0.006025191703333333,-0.12360065534979425
30,30,2210,8291,0.005592744773771493,-0.12487342076923076
31,31,1874,6802,-0.0018544545759871932,-0.12361458244397013
32,32,1227,4118,0.004349448798533008,-0.1218724761206194
33,33,3015,9448,0.0047985187668656715,-0.11524421781094528
34,34,531,1915,-0.007043280988455744,-0.11919372561205273
35,35,2716,9843,0.008241306366384388,-0.12276074230486009
36,36,3075,11285,-0.0026053756060747967,-0.1222699516097561
37,37,2516,9237,0.0014661414578298886,-0.12355556474562798
38,38,2780,8886,0.0002969363715467626,-0.11789685870503597
39,39,1068,3812,0.0069112442397003745,-0.12190939129213484
40,40,1438,4977,-0.004451631002920724,-0.12437597955493743
41,41,1901,7534,-0.004948547798527091,-0.125504333824303
