step,event,collected,total,x,y
1,1,3859,11863,-0.002178499074734387,-0.00258480894327546
2,2,14505,41116,-0.0009767675476461222,0.0003845030961063082
3,3,17656,49023,0.0009218324942631401,0.00029835701916266426
4,4,8337,24146,-0.000995951169370277,-0.000415566480109152
5,5,4021,11867,0.004171307508020393,0.003028064276796817
6,6,9614,27455,0.008144066018597877,-0.00649577591208342
7,7,69643,197222,0.01065909404209283,-0.009944970199128383
8,8,117633,365967,-0.07949877002121684,-0.05740427514204177
9,9,11638,33722,0.0011674486721261128,-0.004935121827079395
10,10,6416,18544,0.0001997856238185786,0.0017076094510271196
11,11,821,2539,-0.0021975966895249697,-0.004557643272545675
12,12,3915,11023,-0.0044797472103448276,0.010160420734447
13,13,16870,48395,-0.0018428104985566093,0.001823909315245406
14,14,9100,25456,-0.0005496581016516483,-0.008992480726867032
15,15,27680,78524,-0.00011751713789024566,0.0007910305202605383
16,16,3689,10257,0.0031778107426673895,0.002940825461786392
17,17,22956,65913,-0.000530569048691976,-0.002347426075183438
18,18,1661,4474,0.0041341861300421435,0.00852497148714449
19,19,16336,45755,-0.0009505939637065377,-0.0012934149674635775
20,20,3123,9153,-0.0017438958061319245,0.0035135866597182197
21,21,4477,12624,0.000487648013980344,-0.00026536316954657135
22,22,3173,9085,0.0022777036673060197,-0.004440629747575166
23,23,5622,16035,0.0005409786298221274,-0.0004161510830843116
24,24,7179,19749,-0.004050499764552166,0.00023209581082184148
25,25,5460,15325,0.0016147213134267398,-0.003214602438613553
26,26,11967,34753,0.0018547818883187098,-0.002339800724340269
27,27,4435,12629,0.001717661270042841,0.009687894863016912
28,28,6126,17818,0.003768452940654587,0.0036205121209255627
29,29,1993,5975,0.006428638841294531,0.0016401381669443051
30,30,4753,13550,0.003144535113810225,0.0014168914193372609
31,31,3412,9784,-0.0015670366252403282,0.0029346568855392733
32,32,12437,36270,0.000705421344420841,-0.001111553838429704
33,33,698,1728,-0.0013342119673352437,-0.0007903825770773639
34,34,2231,6555,0.0012908375787763335,-0.005843083075437024
35,35,4935,14524,-9.177292805268495e-05,-0.001390216486360689
36,36,6283,17731,0.007884720450413815,0.002544807847174916
37,37,4090,11345,0.005002546568511003,0.003527844614547775
38,38,4612,13427,0.008263361790893322,-0.008250447336931917
39,39,8453,24162,-0.0016178540379498403,4.4895188264521575e-06
40,40,12537,35578,-0.0008153384812251735,-0.0004739194688928771
41,41,4807,13633,0.0023037004609334304,-0.0028562854652610776
42,42,7706,21600,-0.0002717617749156501,0.0006184983930833117
43,43,7323,21348,-0.0035216170797214255,-0.0006974931201775229
44,44,5018,13842,0.007002806741901155,-0.006194819299691112
45,45,3201,9246,-0.002507554709621993,-0.007284063979850047
46,46,6844,19516,0.00326324572625263,-0.007874902274025423
47,47,4358,12375,-0.007808464602409362,-0.0012674507189995412
48,48,9514,27997,-0.0021887790395911286,-0.0037277628880029432
49,49,23086,64559,0.0007002072268751624,0.0009695117679232002
50,50,878,2378,0.0008435898684510251,-0.005388856185649203
51,51,3023,8760,0.0005491807973668541,-0.009988478584055573
52,52,3397,9605,0.0031184321131675005,-0.0021693042019988226
53,53,4167,12111,0.0002796037373170146,0.0014740955801535878
54,54,5980,17215,-0.0046017092180301,0.0006529398300351171
55,55,8895,25197,-0.0016149505050432828,-0.0007871850365678471
56,56,21874,63127,-0.0019927950798486332,0.0033384443237253363
57,57,4202,11990,-0.003710084878174679,0.001640969241499286
58,58,9840,28573,0.00013960939718292683,0.0017029151337922966
59,59,6725,19462,-0.0007961881801234201,-0.0004417545389918216
60,60,9083,26996,-0.000903055223106903,0.0003573888797798084
61,61,14795,43005,-0.0035444600987637716,-0.00031653645604393376
62,62,1489,4234,-0.004187631291873741,-0.006082976336803224
63,63,3067,8842,-0.0004556932401010759,-0.016657426529344637
64,64,4063,12153,0.0071788358418163915,-0.0030445249451267536
65,65,7710,21310,-0.0027165807584228277,3.087122159014268e-05
66,66,21705,62095,-0.0025018051047302464,0.0017393351525175767
67,67,20750,60147,0.0020150128504554214,-0.00028929895892351807
68,68,16710,47902,0.001973694605512687,0.0002490339065936565
69,69,14856,42922,-0.00011608704792339794,-0.0008852656458286887
70,70,2414,7117,0.004377200402647059,0.008743166979743165
71,71,3945,11128,-0.008178276470342204,-6.810151043523449e-05
72,72,12202,35561,0.001871427222061957,-0.0012076872010578592
73,73,9027,26046,0.001808078296941398,-0.002108740175641963
74,74,8051,23547,-0.0030866655908744255,0.0010930235238541795
75,75,33407,95368,0.0012199054060397102,-4.571671295111803e-05
76,76,6018,16904,-0.0031914872135061483,0.0018375888479228982
77,77,8714,24739,0.005391962896462015,-0.0008331984291989901
78,78,5437,15240,0.00037273578098399846,0.008017155397149162
79,79,6872,19167,-0.0028316647459043945,-0.0014949785679976718
80,80,7739,22290,-0.0004683005611032433,0.005158445553711849
81,81,6326,18179,-0.004774477244144799,-0.001413865276920645
82,82,8359,23914,0.002218557927076564,-0.0010046735059492762
83,83,10817,30681,0.002347027089080152,-0.00289416159140612
84,84,2995,8682,0.00023659180046076798,0.0018241619055903173
85,85,6072,17471,-0.0037051857064229247,-0.003894509895858037
86,86,1271,3729,0.003174389472407553,-0.005174176865224233
87,87,5729,17217,-0.00401457531495549,0.0008684558879027754
88,88,2666,7725,-0.005192752483353338,0.0024599301373255814
89,89,4262,12161,0.00039128211296809014,0.0009104309970201783
90,90,4059,11891,-0.004229607050859818,0.0037915728053461444
91,91,7072,20477,0.00118799664895362,6.486507079751132e-05
92,92,2664,7698,-0.0010670327556343844,3.633481575825825e-05
93,93,8443,24475,-0.0039024811487942675,-0.0011977985761103872
94,94,10789,30271,-0.0006016594130227083,-0.002040659001638428
95,95,2876,8359,0.0028242525813421417,0.0018329563025973575
96,96,23191,65741,0.002871764056688888,0.007532061171767669
97,97,4626,13464,-0.001827933478549503,0.0029727523611175963
98,98,1161,3419,-0.004908064803703704,0.0027948815904995693
99,99,4901,13794,-0.0036996867833768614,-0.0009377470533689043
100,100,6383,18358,0.006705732199028512,-0.004239777267321009
