step,event,collected,total,x,y
1,1,7386,20707,0.000871618348199296,0.04843219506176551
2,2,4796,13216,0.0052560792709507925,0.050569959797623014
3,3,53420,151812,0.012021947648955653,0.04340499201016211
4,4,5430,15463,-0.01169042212481768,0.04536264321508287
5,5,11546,32077,0.0011012324236869045,0.05007344613173221
6,6,1237,3417,-0.00017984383718674214,0.05124037628940986
7,7,3063,9042,0.00032629270132876264,0.04433084534479269
8,8,2024,5602,-0.0021925395661561266,0.04690980488488142
9,9,11229,32025,0.0011245799067459256,0.05225041532489803
10,10,9719,28700,0.005000732882994135,0.04786347952835683
11,11,10205,29511,-0.0033120436672521313,0.049973816005053406
12,12,8317,24420,0.002589957179369965,0.051453744298905854
13,13,3444,9716,0.0007288199724738675,0.05118769181271777
14,14,5632,16292,0.0001669349319424716,0.04809909885000177
15,15,5250,15511,-0.002143385946641905,0.048251151985142855
16,16,3367,9544,-0.000544257347986338,0.05501272831900802
17,17,5735,16186,0.008458530484917175,0.05054316504525824
18,18,1859,4935,0.004798899426783217,0.046727296224314145
19,19,9261,25823,-0.0008108124182507288,0.05557885801270921
20,20,5603,15701,0.0010277603734244155,0.05048531968166875
21,21,8769,25885,-0.0002937153248051089,0.0551077220427985
22,22,3347,9607,0.0020945175558377653,0.05372148750785778
23,23,11852,34649,0.006320837110345934,0.058254653437478904
24,24,13271,38502,0.0023787583190345114,0.048439949988832796
25,25,18985,54090,-0.001962529964944114,0.051599433882401895
26,26,2861,8027,-0.008323328762203775,0.03957150751955261
27,27,20228,56847,-0.0008938350708750741,0.048573480374248565
28,28,4235,12094,0.004752249653823849,0.05247691293270366
29,29,4328,12062,-0.0005679662577934381,0.047275039075554526
30,30,2618,7346,0.001370937072406417,0.05096158228113064
31,31,2044,5855,-0.0012716904492612523,0.0473726810704501
32,32,444,1332,-0.0031035475124324328,0.05796555948198198
33,33,3043,8791,0.0034563743848833386,0.049380836927834376
34,34,2217,6189,-0.00023440630981506539,0.04690011726747858
35,35,4161,11429,0.0010551914306440758,0.055280763794025474
36,36,4637,13025,0.004862250141302566,0.05058338949469269
37,37,1077,3167,-0.003950261370102136,0.045320581058495825
38,38,2411,6883,-0.0032750400292741602,0.03947194633210286
39,39,9435,26282,0.006998484237709592,0.04888361009223105
40,40,9231,26167,0.0005830557376828079,0.043573218727429315
41,41,3606,10526,-0.00011254006333887962,0.05654318115002773
42,42,4011,11746,-0.0005169863686462229,0.05026996331912242
43,43,8723,24901,0.010531498819043908,0.048402275272974894
44,44,7327,21040,-0.0003604276873017606,0.04844341235598471
45,45,7409,21192,0.0009481182964390607,0.05289840587647456
46,46,2346,6950,0.007340146125187553,0.04339009793614663
47,47,3345,10086,0.00018633468251718984,0.049013331746786244
48,48,5240,15314,-0.0007131407098110687,0.04474103401875954
49,49,6460,18774,0.00014339569373374614,0.04857299287904025
50,50,1010,3005,-0.00902463446019802,0.04662025678118812
51,51,2463,7284,0.005866273838103939,0.047743306594153476
52,52,9871,28523,0.0042124641662315875,0.05023359916883396
53,53,10574,30037,0.0007691282664337053,0.051404139219491204
54,54,11207,32136,-0.0029730195092439547,0.05239987507489962
55,55,4026,11387,0.008203569242548435,0.04580687926934675
56,56,1905,5331,0.0011088922838845144,0.054691151212598425
57,57,16796,48294,2.4314028396642064e-05,0.05058135551826209
58,58,4187,11976,-0.0009155321354454263,0.05448960660281824
59,59,4015,11685,-0.0018061151402665007,0.04921797556592777
60,60,3292,9745,-0.005715939707624544,0.04761702892326853
61,61,5582,16270,0.004034641203998567,0.045962217856753855
62,62,1963,5520,-0.00013803875044829345,0.05416538587977585
63,63,6486,18124,-0.0005189011801125501,0.04947176055195806
64,64,2278,6764,0.0027736053385544334,0.04460904300144864
65,65,7565,22203,0.0037362736838030403,0.05398940037660278
66,66,7338,21265,0.0019739932065085857,0.05253349456741619
67,67,4487,12312,0.0006257819345549365,0.044181171498774235
68,68,8854,26140,-0.0037589611875604246,0.05133374972420375
69,69,3131,8946,0.002415845029444267,0.05616869506866816
70,70,3362,9934,-0.00889604855188013,0.052402294056008325
71,71,6225,18062,-0.0026712150662024097,0.04806017161278715
72,72,11463,33414,-0.0038424930410696154,0.0526672549836692
73,73,1516,4499,-0.0008352875294195251,0.06197887387862797
74,74,5272,15042,-0.0007034640548368741,0.05170578406781108
75,75,9796,28440,7.449948341772152e-05,0.045896604205514495
76,76,2762,8236,0.0033125698787074584,0.0469399525128892
77,77,1999,5978,-0.009019005588855428,0.055533187435717855
78,78,11430,32241,0.0021032756522353455,0.05262910543279965
79,79,6189,17885,-0.0036232489015349816,0.050447209506366136
80,80,13382,38336,0.0001340212435076969,0.0527420463656053
81,81,3888,11312,0.001895695307061214,0.045693832433384776
82,82,2670,7791,-0.0051506687349812735,0.04220333926782772
83,83,4033,11701,0.004764641313167122,0.04700686305323581
84,84,2874,8467,-0.0034591923316381347,0.05181307027219902
85,85,12794,36048,-0.0004560666243435986,0.049390003236915746
86,86,2880,8267,-0.0038533179652083336,0.050238943956875
87,87,8409,23914,-0.005786276789096206,0.053083719321227255
88,88,3170,8976,-0.005673666160189274,0.05823986789400631
89,89,12422,35525,-0.0017027348839438094,0.04789819584576396
90,90,13779,38467,-0.0016639137645547573,0.049309013564463315
91,91,847,2389,0.0007548911194805194,0.04968095709208972
92,92,6475,18792,0.004348102391649421,0.04433549424863321
93,93,3702,11261,-0.0066260448136655865,0.05396292867536467
94,94,1278,3457,-0.0014941622495931142,0.057906548844287954
95,95,5997,17023,-0.0034682627241720857,0.054015864919292986
96,96,7638,21824,0.00803675736782011,0.047009131152814874
97,97,7454,21733,0.0011196659316662196,0.050211879715126105
98,98,12397,35441,0.0006327545843464547,0.0523255104284222
99,99,10614,31346,0.0001730519100254381,0.05123084146750518
100,100,1059,2898,-0.008010315472181303,0.05722181216808309
