step,event,collected,total,x,y
1,1,175,679,-0.12277898057142857,-0.005418560122285714
2,2,2271,8389,-0.1214722797446059,0.002954968150774989
3,3,2093,8142,-0.12203162570473006,0.0030804447578356427
4,4,300,1028,-0.119453832,-0.005824301017
5,5,1278,4731,-0.12453728208137715,-0.0019320567561815338
6,6,3077,10980,-0.12160104731881702,-0.0012396868879558012
7,7,5787,20271,-0.12032596497321583,-0.0046701903526490405
8,8,3193,11172,-0.12204250009395552,0.001399979504368932
9,9,690,2320,-0.12071704217391303,-0.005787022529130435
10,10,155,639,-0.12757859032258065,0.003342407741935484
11,11,1474,5634,-0.12523528616010857,0.003377324084436907
12,12,701,2524,-0.12516402753209702,0.00417824409743224
13,13,3321,12474,-0.12219238118036736,0.003715642774435411
14,14,2956,10498,-0.12276342740189446,-0.0012847603605277403
15,15,283,1100,-0.12565259081272084,-0.01741835903639576
16,16,2703,9700,-0.12070428768035517,-0.009790518249485756
17,17,332,1360,-0.1291123921686747,0.0025085578042168674
18,18,17246,59272,-0.11968185815841355,-0.010478622880296301
19,19,1214,4759,-0.12514092042833608,0.0024535574335255352
20,20,4310,14759,-0.12220987774941997,0.006225666227232019
21,21,4644,17215,-0.12166803158914728,-0.01750436605381008
22,22,2633,9218,-0.11822064656285605,0.0007714392681541966
23,23,1511,5002,-0.12299229986763732,0.0033115893933421577
24,24,988,3246,-0.1152600008097166,0.001184864858603239
25,25,1250,4423,-0.12369613472,-0.0028264710436
26,26,2362,8013,-0.12130656274343778,0.00596550808277519
27,27,7283,27533,-0.12262211414252369,-0.004933071690024715
28,28,3600,11708,-0.11537485175000001,-0.012571545662166667
29,29,9613,32627,-0.12012582853427652,8.818510687298453e-05
30,30,5072,17943,-0.1198808977917981,0.0005450789822160884
31,31,1461,5295,-0.12237620123203286,-0.001298174494017796
32,32,4037,14919,-0.1240603207579886,0.00176423921259351
33,33,495,2051,-0.12817331616161615,-0.007884563435070708
34,34,3373,11264,-0.1213796803142603,0.004500297529667951
35,35,896,3206,-0.12613602723214284,-0.0034452850810267857
36,36,4403,13616,-0.1171623770838065,-0.00923212819057388
37,37,2904,9480,-0.11760415730027549,0.0013849626343904959
38,38,1941,6601,-0.12343586218444101,-0.0027590060734157653
39,39,8091,27011,-0.11837103873439625,0.0014572426146112964
40,40,5332,18164,-0.12082860656414103,0.0008886159634714928
41,41,5516,19606,-0.1204628339920232,2.6555648413705598e-05
42,42,289,1018,-0.11611592283737025,0.019114854292387545
43,43,5657,19822,-0.1169815898179247,0.0023166116440339404
44,44,1626,5903,-0.12568773038130382,0.00015515947801353016
45,45,2562,8151,-0.12118821791569087,0.01236144137750195
