Id,x1,x2,x3,y1,y2,y3,energy,dx,dy,dz
66,-0.5658340793087424,-0.7142780017547246,-0.8627219242007067,1.0739745109506869,0.46527160123237343,-0.14343130848594,429845982.7470047,-0.0005916297722242698,-0.002426012179514753,-0.9999968822146984
67,-1.0743122737779265,1.7999163963321148,4.674145066442156,4.485118207103465,3.5977780418799927,2.7104378766565205,430022788.5282439,0.011454577136973442,-0.0035362900923599392,-0.9999281410756454
68,-3.026050346935948,-3.0546197098786623,-3.0831890728213764,1.3508048129343821,1.5835294948930767,1.8162541768517713,5729977914.393739,-0.00011386475599644059,0.0009275369275370508,-0.9999995633549373
69,2.294101365555175,0.7200528271884767,-0.8539957111782215,0.9410921681725215,-0.444593248342805,-1.8302786648581315,7860398884.455058,-0.006273240027121769,-0.005522534412377658,-0.9999650734266804
70,0.5307339185656454,0.46988376208750227,0.4090336056093591,2.6192453495504946,2.592776272413709,2.5663071952769236,5057426633.556761,-0.00024252171869161243,-0.00010549399460788339,-0.999999965027116
71,2.53004841809471,1.454152668679244,0.37825691926377836,-1.110643419445453,-0.31683290700308975,0.4769776054392736,2906072926.0859647,-0.004287982247315196,0.003163731604046528,-0.9999858019044991
72,0.5470410645509709,0.9516632433749271,1.3562854221988834,2.0118581139794403,1.8039637761468332,1.5960694383142262,3705560472.30727,0.0016126418411558738,-0.0008285732351664334,-0.9999983564249924
73,-0.9444756048118883,0.4703389175579491,1.8851534399277865,-0.315753771723716,0.5112209296874006,1.3381956310985172,5326614759.368504,0.005638702723716175,0.003295883967518601,-0.999978670862767
74,4.428558933973578,4.484184059004489,4.5398091840354,-2.384169807819837,-2.3226351963392426,-2.2611005848586485,10716973448.242218,0.0002216970578267631,0.0002452496477478442,-0.9999999453515109
75,-3.480142467426485,-4.210841843964022,-4.941541220501559,0.7217961160134037,-0.16422025112492555,-1.0502366182632548,2990842222.373566,-0.002912213028824407,-0.0035312311615190756,-0.9999895246560129
76,-1.4453630341900405,-2.9219012313268866,-4.398439428463734,0.11307601478729978,-2.333218062531267,-4.7795121398498335,1727818419.751145,-0.005884444612226317,-0.009749210708610097,-0.9999351609990343
77,-2.2743697683960806,-0.07801292119244652,2.1183439260111876,-1.6965630873979478,-0.03569476378360559,1.6251735598307366,7672850373.589085,0.008753176843736865,0.0066190856778426095,-0.9999397829869215
78,-1.9465263650555542,0.05849327589434905,2.0635129168442523,4.065723072359058,1.2743387287904389,-1.51704561477818,3547156854.4891014,0.007990369174160872,-0.011124176021297767,-0.9999061989548359
79,2.255410486293509,3.1763665701930375,4.097322654092566,0.947416832957436,1.2828017534178462,1.6181866738782564,3162947061.0097713,0.003670494357728418,0.0013366852988306321,-0.9999923703426851
80,4.084760103793856,2.837719366677516,1.5906786295611748,2.61445836927689,2.0551790721524887,1.4958997750280874,6197012800.875117,-0.004970077387723433,-0.002229006082421602,-0.999985164821281
81,-3.0538275084913904,-0.010056168541870303,3.03371517140765,3.700221781836545,3.695741887761189,3.6912619936858335,683755921.857019,0.012130229636629299,-1.7853556595595538e-05,-0.9999264258985324
82,-4.5505064677720775,-4.576374089768667,-4.602241711765256,-2.426667782992944,-2.192222800543804,-1.9577778180946632,2259799282.9374022,-0.00010309681939340808,0.0009343932742034365,-0.9999995581400298
83,-3.023532301258932,-0.24464603710240995,2.534240227054112,-3.7067224590221515,-1.7603339934585756,0.18605447210500037,1744544585.5582426,0.011074395389782143,0.007756731798559248,-0.9999085912614992
84,-1.3025700437898315,-0.6728020153547326,-0.04303398691963367,-4.169144109802629,-0.9991527530758786,2.1708386036508722,1335829651.4894416,0.002509767756071265,0.01263313114498207,-0.9999170490912155
85,1.6160161998938936,2.472548813414419,3.3290814269349447,-3.0363102829812805,-2.071779985199382,-1.1072496874174835,355891190.66209024,0.003413713876927288,0.0038441390441882723,-0.9999867844889628
86,-3.048162597674502,-2.827322038510715,-2.6064814793469284,-1.0591642758620736,-1.1447912080353033,-1.2304181402085332,1135092071.1519983,0.0008801720993546146,-0.00034127081065897513,-0.9999995544155554
87,-4.857690190362173,-4.447022450279174,-4.036354710196175,4.179124294180635,3.5780625794531384,2.9770008647256416,2164871880.0694556,0.0016367325279803204,-0.0023955552477029083,-0.9999957912019866
