Id,x1,x2,x3,y1,y2,y3,energy,dx,dy,dz
644,-3.655516236548877,0.15107325735303867,3.9576627512549543,1.7153854306657266,2.545731176449528,3.376076922233329,4339438969.474481,0.015169548154442321,0.0033089908422440084,-0.999879460429304
645,-1.4276774857008299,-1.9868291422182476,-2.5459807987356653,0.10594238152077473,1.1873959113426436,2.2688494411645124,1382559463.7426937,-0.0022285041978541693,0.004310143237351154,-0.9999882281478686
646,-0.9143933616402125,-2.4613543456122224,-4.008315329584233,-4.94638980271227,-4.542980169994624,-4.1395705372769775,3616977724.1536627,-0.006165375012228458,0.0016077791844908208,-0.9999797013925095
647,3.534025918701099,0.4484051668062681,-2.637215585088563,2.452731023277522,2.184834625687528,1.916938228097534,4283683978.966083,-0.01229697849894904,-0.0010676348475706463,-0.9999238193360676
648,-3.895865071008655,-4.156334628529402,-4.416804186050149,4.2293691551306765,4.202345569599195,4.175321984067712,3058796733.7413044,-0.001038115531944422,-0.00010770396408734144,-0.999999455357851
649,-0.3911709991557064,0.4323271802555847,1.2558253596668758,-2.96393389860363,-2.3201256923034252,-1.6763174860032202,9052321529.813778,0.0032820699110834564,0.0025659116136930483,-0.9999913220196911
650,3.806792784918784,3.7430705061861618,3.679348227453539,1.8970829528541477,2.034443682019262,2.1718044111843766,2373563250.996777,-0.00025396868599569404,0.0005474588258190319,-0.9999998178943537
651,-2.8615654761076192,-3.375725404546629,-3.8898853329856395,-3.82767887510603,-2.2898563256056432,-0.7520337761052565,2209947590.0249777,-0.0020491705732906423,0.006128950431719203,-0.9999791182152591
652,-1.515647437448436,1.3957412284318602,4.3071298943121565,2.445335157197553,-0.7965839700279358,-4.038503097253424,9480397539.761934,0.011601754213728313,-0.012918903386429948,-0.9998492392528268
653,0.8731971185951046,0.4398373544584652,0.006477590321825821,-4.125726184342788,-3.2781436497411236,-2.430561115139459,1508129733.0335834,-0.0017271673261858775,0.0033780636347868916,-0.9999928027636532
654,1.8112403615875223,2.173800005350681,2.53635964911384,-1.7153907075707355,-1.4135740690133323,-1.111757430455929,1380175741.8315053,0.0014449993341639693,0.0012029050923272433,-0.9999982324965695
655,4.537062760578049,4.638380658257041,4.739698555936031,4.126270138691403,4.0278656173128295,3.929461095934256,3691191443.0777607,0.0004038081258567746,-0.0003921967023004493,-0.9999998415603596
656,-0.9527394346306615,-0.9004507704900617,-0.8481621063494619,1.023513740647104,1.003076757501105,0.9826397743551062,2865529367.531058,0.00020839941185817518,-8.145274578691423e-05,-0.9999999749675673
657,-1.938905802614049,-3.295716499694831,-4.652527196775613,-2.279450949332179,-2.823812457627832,-3.3681739659234844,5097552285.436437,-0.005407553689406325,-0.002169546635273682,-0.9999830255711811
658,0.27775120918457485,0.27781327510326265,0.27787534102195044,-3.553409693380175,-3.600271189456639,-3.6471326855331037,3878551072.7592483,2.473672116461314e-07,-0.0001867691297104693,-0.9999999825586153
659,1.6850166271423985,2.33541010539198,2.9858035836415615,-0.8834924809377895,-2.4382013744169404,-3.992910267896091,620101685.8133657,0.002592121382713547,-0.006196240124560041,-0.9999774435031302
660,1.311016899661083,1.553808588999659,1.796600278338235,-2.26979760144466,-2.3068720402686154,-2.3439464790925704,1536350226.3565407,0.0009676594940624153,-0.0001477621940551999,-0.9999995209006041
661,-2.0438753738388815,-2.700590935203092,-3.3573064965673023,-2.243248282886372,-2.545725208020681,-2.8482021331549903,6349537055.454373,-0.002617366004411711,-0.0012055338224678661,-0.9999958480330815
662,0.3786923232707897,0.6182158853421897,0.8577394474135898,-0.5218095997218093,-0.06701735354372923,0.38777489263435083,1948548944.3489354,0.0009546326490843903,0.0018125963182803754,-0.9999979015833445
663,-4.853275498124804,-0.10974567075652963,4.633784156611744,2.5275798276333976,3.1544315437679353,3.7812832599024726,2160072730.389437,0.018902168691807893,0.0024978986776389867,-0.999818217738076
664,0.2500397199025013,2.1040094263048936,3.957979132707286,-2.0770741279007043,-2.2655290560060104,-2.4539839841113165,805876111.9409279,0.007388896930691078,-0.00075107701870328,-0.9999724196623923
