Id,name,x,y,z,dx,dy,dz,v
1,425663245,0,-0.145,0,0,0,-500,0.994402
2,70170670,0,-0.145,-2.50906,0,0,-500,0.994402
3,751032804,0,-0.145,-5.01812,0,0,-500,0.994402
