Id,name,x,y,z,dx,dy,dz,v
1,38468959,0,0.14,0,0,0,-1,0.994402
2,1507118953,0,0.14,-2.50906,0,0,-1,0.994402
3,848661450,0,0.14,-5.01812,0,0,-1,0.994402
