Id,name,x,y,z,dx,dy,dz,v
1,2009275176,0,0,0,0,0,-1,0.994402
2,371570953,0,0,-2.50906,0,0,-1,0.994402
3,1468264947,0,0,-5.01812,0,0,-1,0.994402
