Id,name,x,y,z,dx,dy,dz,v
1,590965990,0.14,0,0,0,0,-500,0.994402
2,216018921,0.14,0,-2.50906,0,0,-500,0.994402
3,1983497694,0.14,0,-5.01812,0,0,-500,0.994402
