Id,name,x,y,z,dx,dy,dz,v
1,866884953,0,0.14,0,0,0,-500,0.994402
2,802078857,0,0.14,-2.50906,0,0,-500,0.994402
3,1584100436,0,0.14,-5.01812,0,0,-500,0.994402
