Id,name,x,y,z,dx,dy,dz,v
1,2017533829,0,0.145,0,0,0,-500,0.994402
2,329128082,0,0.145,-2.50906,0,0,-500,0.994402
3,428907495,0,0.145,-5.01812,0,0,-500,0.994402
