Id,name,x,y,z,dx,dy,dz,v
1,1820927297,0.05,0,0,0,0,-100,0.994402
2,77379748,0.05,0,-2.50906,0,0,-100,0.994402
3,505679208,0.05,0,-5.01812,0,0,-100,0.994402
