Id,name,x,y,z,dx,dy,dz,v
1,1745726062,0,-0.14,0,0,0,-500,0.994402
2,1688626183,0,-0.14,-2.50906,0,0,-500,0.994402
3,916752836,0,-0.14,-5.01812,0,0,-500,0.994402
