Id,name,x,y,z,dx,dy,dz,v
1,1319634040,-0.14,0,0,0,0,-500,0.994402
2,1616953496,-0.14,0,-2.50906,0,0,-500,0.994402
3,1069479738,-0.14,0,-5.01812,0,0,-500,0.994402
