Id,name,x,y,z,dx,dy,dz,v
1,1137376672,0,0,0,0,0,-1,0.994402
2,1768369469,0,0,-2.50906,0,0,-1,0.994402
3,1041745092,0,0,-5.01812,0,0,-1,0.994402
