Id,name,x,y,z,dx,dy,dz,v
1,1379325078,0.1,0,0,0,0,-500,0.994402
2,1505652730,0.1,0,-2.50906,0,0,-500,0.994402
3,1984421652,0.1,0,-5.01812,0,0,-500,0.994402
