Id,name,x,y,z,dx,dy,dz,v
1,1041808638,0,0,0,0,0,-1,0.994402
2,76817247,0,0,-2.50906,0,0,-1,0.994402
3,1109570265,0,0,-5.01812,0,0,-1,0.994402
