Id,name,x,y,z,dx,dy,dz,v
1,99063074,0,0,0,-4.5,0,-500,0.994402
2,1124579242,-2.25815,0,-2.50906,-4.5,0,-500,0.994402
3,394776464,-4.51631,0,-5.01812,-4.5,0,-500,0.994402
